@RELATION marco_15_09_20_22_06
@ATTRIBUTE time_interval NUMERIC
@ATTRIBUTE avg_cn0_l1 NUMERIC
@ATTRIBUTE phi01l1 NUMERIC
@ATTRIBUTE phi03l1 NUMERIC
@ATTRIBUTE phi10l1 NUMERIC
@ATTRIBUTE phi30l1 NUMERIC
@ATTRIBUTE phi60l1 NUMERIC
@ATTRIBUTE avgccd_l1 NUMERIC
@ATTRIBUTE sigmaccd_l1 NUMERIC
@ATTRIBUTE tec_45 NUMERIC
@ATTRIBUTE dtec_6045 NUMERIC
@ATTRIBUTE tec_30 NUMERIC
@ATTRIBUTE dtec_4530 NUMERIC
@ATTRIBUTE tec_15 NUMERIC
@ATTRIBUTE dtec_3015 NUMERIC
@ATTRIBUTE tec NUMERIC
@ATTRIBUTE dtec_15tow NUMERIC
@ATTRIBUTE f2nd_tec_cn0 NUMERIC
@ATTRIBUTE si_l1 NUMERIC
@ATTRIBUTE numerator_si_l1 NUMERIC
@ATTRIBUTE p_l1 NUMERIC
@ATTRIBUTE avg_cn0_l2 NUMERIC
@ATTRIBUTE avgccd_l2c_e5a NUMERIC
@ATTRIBUTE sigmaccd_l2c_e5a NUMERIC
@ATTRIBUTE si_l2c_e5a NUMERIC
@ATTRIBUTE numerator_si_l2c_e5a NUMERIC
@ATTRIBUTE avg_cn0_l5_e5b NUMERIC
@ATTRIBUTE phi01_l5_e5b NUMERIC
@ATTRIBUTE phi03_l5_e5b NUMERIC
@ATTRIBUTE phi10_l5_e5b NUMERIC
@ATTRIBUTE phi30_l5_e5b NUMERIC
@ATTRIBUTE phi60_l5_e5b NUMERIC
@ATTRIBUTE avgccd_l5_e5b NUMERIC
@ATTRIBUTE sigmaccd_l5_e5b NUMERIC
@ATTRIBUTE si_l5_e5b NUMERIC
@ATTRIBUTE numerator_si_l5_e5b NUMERIC
@ATTRIBUTE p_l5_e5b NUMERIC
@ATTRIBUTE t_l1 NUMERIC
@ATTRIBUTE t_e5b NUMERIC
@ATTRIBUTE vphi60_l1 NUMERIC
@ATTRIBUTE vphi60_l5_e5b NUMERIC
@ATTRIBUTE vtec NUMERIC
@ATTRIBUTE s4 NUMERIC
@ATTRIBUTE class        {0.0}
@DATA
3.0,51.3,0.019,0.021,0.024,0.024,0.024,-3.394,0.093,79.681,0.011,80.072,0.021,80.034,0.005,80.424,0.021,42.3,0.011,1.302,2.06,46.2,-8.354,0.095,0.015,1.466,52.0,0.015,0.016,0.018,0.018,0.018,-6.093,0.076,0.008,0.868,1.89,4.8E-5,2.9E-5,0.02346764,0.017600728,76.89569,0.066,0.0
3.0,51.5,0.019,0.023,0.028,0.028,0.028,-3.307,0.073,82.966,0.015,81.804,0.018,81.909,0.018,81.976,0.01,42.3,0.011,1.282,2.11,46.6,-8.273,0.117,0.017,1.621,52.1,0.015,0.017,0.021,0.021,0.021,-5.942,0.087,0.009,0.958,1.91,5.7E-5,3.3E-5,0.017687473,0.013265605,32.711636,0.048,0.0
3.0,51.2,0.021,0.023,0.026,0.026,0.026,-3.222,0.069,82.166,0.024,79.463,0.022,80.376,0.028,81.433,0.01,42.6,0.01,1.198,2.07,46.4,-8.224,0.116,0.018,1.718,52.3,0.015,0.017,0.019,0.019,0.019,-5.818,0.047,0.007,0.725,1.91,5.9E-5,3.2E-5,0.016424082,0.012002214,32.494957,0.053,0.0
3.0,51.3,0.02,0.024,0.026,0.026,0.026,-3.242,0.079,80.005,0.022,81.566,0.028,83.527,0.015,80.243,0.018,42.5,0.01,1.205,2.09,46.5,-8.15,0.154,0.017,1.666,52.3,0.015,0.017,0.019,0.019,0.019,-5.692,0.058,0.008,0.864,1.89,5.8E-5,2.7E-5,0.022003427,0.016079426,57.469986,0.047,0.0
3.0,51.6,0.018,0.021,0.024,0.024,0.024,-3.134,0.07,80.767,0.015,81.157,0.018,80.443,0.018,79.244,0.024,42.9,0.013,1.463,2.07,46.5,-8.125,0.131,0.019,1.862,52.5,0.015,0.017,0.019,0.019,0.019,-5.621,0.049,0.007,0.776,1.95,5.3E-5,3.2E-5,0.020310856,0.016079426,56.754505,0.046,0.0
3.0,51.2,0.018,0.021,0.022,0.022,0.022,-3.151,0.075,79.824,0.016,79.596,0.019,79.348,0.021,79.129,0.023,42.5,0.009,1.056,2.0,46.2,-8.099,0.09,0.016,1.566,52.6,0.014,0.016,0.017,0.017,0.017,-5.521,0.082,0.008,0.918,1.9,4.7E-5,2.7E-5,0.021852786,0.016886244,78.07355,0.045,0.0
3.0,51.4,0.019,0.023,0.026,0.026,0.026,-3.141,0.079,77.844,0.022,76.692,0.023,77.701,0.028,78.825,0.018,42.1,0.011,1.249,2.08,46.1,-8.146,0.127,0.015,1.427,53.1,0.015,0.017,0.019,0.019,0.019,-5.44,0.053,0.007,0.74,1.91,5.9E-5,2.7E-5,0.02582602,0.018872859,77.7736,0.052,0.0
3.0,51.1,0.021,0.024,0.026,0.026,0.026,-3.129,0.1,79.615,0.017,81.814,0.019,82.642,0.013,82.023,0.024,42.4,0.014,1.562,2.13,46.2,-8.091,0.104,0.016,1.527,52.9,0.015,0.017,0.019,0.02,0.02,-5.496,0.048,0.007,0.727,1.98,7.2E-5,3.4E-5,0.018130837,0.013946797,39.88638,0.067,0.0
3.0,51.1,0.018,0.021,0.023,0.024,0.024,-3.054,0.112,78.425,0.021,78.511,0.025,78.701,0.025,78.073,0.038,42.3,0.013,1.524,2.03,46.0,-7.949,0.164,0.019,1.864,53.0,0.013,0.015,0.017,0.017,0.017,-5.345,0.046,0.007,0.733,1.85,5.0E-5,2.4E-5,0.016736157,0.011854778,37.96556,0.074,0.0
3.0,51.5,0.019,0.023,0.025,0.026,0.026,-3.07,0.093,78.996,0.034,78.406,0.031,78.882,0.032,81.433,0.033,42.5,0.012,1.415,2.15,46.2,-7.999,0.116,0.016,1.58,52.9,0.014,0.016,0.018,0.018,0.018,-5.383,0.058,0.007,0.778,1.89,6.2E-5,2.6E-5,0.018130837,0.012552117,39.599472,0.064,0.0
3.0,51.5,0.018,0.023,0.027,0.028,0.028,-3.029,0.09,80.729,0.029,80.948,0.034,80.481,0.032,80.948,0.028,42.7,0.014,1.576,2.1,46.2,-7.896,0.108,0.015,1.438,52.7,0.014,0.017,0.019,0.02,0.02,-5.301,0.093,0.006,0.653,1.88,5.7E-5,2.7E-5,0.022117674,0.015798338,50.509018,0.077,0.0
3.0,51.2,0.02,0.023,0.025,0.026,0.026,-2.957,0.115,80.424,0.027,79.596,0.023,80.91,0.022,81.195,0.036,42.5,0.014,1.587,2.07,46.3,-7.805,0.139,0.016,1.544,52.9,0.014,0.016,0.018,0.018,0.018,-5.252,0.055,0.006,0.667,1.87,5.5E-5,2.5E-5,0.02053784,0.014218504,50.66314,0.069,0.0
3.0,51.5,0.019,0.022,0.025,0.025,0.025,-2.952,0.088,82.09,0.03,80.843,0.026,81.738,0.032,82.061,0.032,42.9,0.012,1.428,2.1,46.8,-7.662,0.123,0.014,1.362,52.8,0.015,0.017,0.02,0.02,0.02,-5.135,0.084,0.007,0.812,1.9,5.5E-5,2.7E-5,0.02499461,0.019995688,82.02561,0.063,0.0
3.0,51.1,0.021,0.025,0.029,0.029,0.029,-2.862,0.098,83.404,0.025,82.195,0.029,83.318,0.03,84.022,0.038,43.2,0.009,1.025,2.13,46.6,-7.598,0.107,0.017,1.656,52.9,0.016,0.018,0.019,0.019,0.019,-4.995,0.075,0.007,0.811,1.95,6.5E-5,3.1E-5,0.028993746,0.018995902,83.98577,0.039,0.0
3.0,51.3,0.021,0.024,0.028,0.028,0.028,-2.912,0.1,82.709,0.033,83.023,0.036,81.681,0.031,79.025,0.035,42.7,0.012,1.428,2.14,46.5,-7.463,0.132,0.019,1.825,52.9,0.015,0.017,0.019,0.019,0.019,-4.908,0.037,0.007,0.759,1.97,6.4E-5,3.0E-5,0.021361127,0.014495051,45.993534,0.07,0.0
3.0,51.3,0.018,0.021,0.023,0.024,0.024,-2.843,0.098,81.738,0.029,83.975,0.038,84.86,0.035,85.869,0.023,43.0,0.012,1.375,2.03,47.0,-7.475,0.14,0.015,1.498,53.1,0.016,0.017,0.018,0.018,0.018,-4.907,0.036,0.006,0.641,1.93,4.7E-5,3.0E-5,0.018309537,0.013732153,49.97683,0.064,0.0
3.0,51.3,0.018,0.021,0.024,0.025,0.025,-2.807,0.114,85.593,0.02,84.584,0.026,82.071,0.026,80.415,0.018,43.2,0.012,1.368,1.96,46.9,-7.334,0.103,0.014,1.379,52.9,0.014,0.016,0.019,0.019,0.019,-4.871,0.061,0.006,0.707,1.83,4.0E-5,2.3E-5,0.019072436,0.014495051,46.802532,0.059,0.0
3.0,51.6,0.019,0.022,0.024,0.024,0.024,-2.799,0.08,80.386,0.026,82.099,0.034,83.699,0.022,82.223,0.024,43.3,0.009,0.985,2.07,46.5,-7.251,0.116,0.015,1.442,52.9,0.014,0.016,0.017,0.018,0.018,-4.806,0.041,0.006,0.712,1.87,4.8E-5,2.6E-5,0.017436134,0.0130771,43.39815,0.042,0.0
3.0,51.6,0.019,0.022,0.025,0.025,0.025,-2.728,0.087,81.547,0.033,82.813,0.039,83.147,0.027,81.861,0.045,43.1,0.011,1.235,2.1,46.3,-7.156,0.107,0.018,1.737,52.8,0.015,0.017,0.019,0.019,0.019,-4.789,0.057,0.007,0.757,1.87,5.1E-5,2.5E-5,0.01816264,0.013803606,43.207085,0.059,0.0
3.0,51.7,0.019,0.023,0.025,0.026,0.026,-2.628,0.099,79.748,0.044,81.652,0.045,81.566,0.042,79.605,0.045,43.2,0.011,1.275,2.12,46.5,-7.081,0.12,0.015,1.511,52.5,0.013,0.016,0.017,0.017,0.017,-4.864,0.055,0.008,0.84,1.85,5.3E-5,2.5E-5,0.025928527,0.016953269,79.167946,0.057,0.0
3.0,51.6,0.019,0.024,0.026,0.026,0.026,-2.534,0.081,80.948,0.04,79.044,0.049,82.852,0.039,81.747,0.05,42.9,0.008,0.894,2.05,46.6,-7.077,0.081,0.017,1.695,52.4,0.016,0.018,0.02,0.02,0.02,-4.822,0.044,0.006,0.647,1.92,5.1E-5,3.0E-5,0.025928527,0.01994502,81.29818,0.035,0.0
3.0,51.3,0.02,0.023,0.025,0.025,0.025,-2.477,0.076,82.309,0.04,83.09,0.044,84.299,0.046,83.737,0.05,42.9,0.011,1.297,2.1,46.7,-6.945,0.128,0.016,1.548,52.4,0.014,0.016,0.017,0.018,0.018,-4.756,0.072,0.007,0.723,1.84,6.1E-5,2.5E-5,0.024931276,0.017950518,83.27725,0.049,0.0
3.0,51.5,0.019,0.024,0.026,0.026,0.027,-2.472,0.099,84.879,0.048,85.641,0.048,87.05,0.047,86.012,0.054,43.2,0.011,1.246,2.07,46.7,-6.901,0.139,0.017,1.655,52.5,0.015,0.018,0.02,0.02,0.02,-4.715,0.06,0.007,0.747,1.92,5.3E-5,3.1E-5,0.022210259,0.016452042,58.202106,0.049,0.0
3.0,51.2,0.02,0.025,0.027,0.027,0.027,-2.367,0.053,83.689,0.05,81.547,0.053,81.9,0.051,82.395,0.05,42.8,0.007,0.837,2.12,46.6,-6.718,0.154,0.02,1.901,52.5,0.016,0.019,0.02,0.02,0.02,-4.457,0.082,0.006,0.72,1.92,5.8E-5,3.0E-5,0.022210259,0.016452042,55.754574,0.031,0.0
3.0,51.4,0.02,0.023,0.026,0.026,0.026,-2.329,0.067,82.385,0.05,85.784,0.038,85.289,0.046,87.192,0.035,43.0,0.017,1.985,2.07,46.9,-6.646,0.103,0.015,1.491,52.4,0.014,0.016,0.018,0.018,0.018,-4.37,0.062,0.006,0.706,1.81,5.7E-5,2.4E-5,0.021387655,0.014806838,59.000584,0.053,0.0
3.0,51.4,0.018,0.021,0.024,0.024,0.024,-2.338,0.099,89.02,0.046,87.83,0.036,84.146,0.062,83.366,0.05,43.1,0.009,1.065,2.01,46.8,-6.468,0.095,0.016,1.561,52.5,0.015,0.017,0.019,0.019,0.019,-4.158,0.104,0.007,0.735,1.87,4.8E-5,2.9E-5,0.015834933,0.012535988,36.290997,0.047,0.0
3.0,51.5,0.019,0.022,0.025,0.025,0.025,-2.242,0.079,83.88,0.054,83.347,0.047,84.07,0.051,86.098,0.044,43.2,0.01,1.142,1.98,46.8,-6.372,0.134,0.015,1.491,52.8,0.014,0.015,0.017,0.017,0.017,-3.932,0.041,0.007,0.807,1.84,5.3E-5,2.5E-5,0.016494721,0.011216411,37.480297,0.041,0.0
3.0,51.4,0.018,0.024,0.028,0.028,0.028,-2.145,0.055,85.346,0.057,85.746,0.046,84.403,0.046,82.28,0.062,43.0,0.011,1.23,2.0,46.7,-6.295,0.191,0.019,1.905,52.7,0.014,0.017,0.02,0.02,0.02,-3.924,0.038,0.006,0.697,1.91,5.6E-5,2.8E-5,0.018474089,0.013195777,35.81824,0.044,0.0
3.0,51.6,0.019,0.023,0.026,0.026,0.026,-2.093,0.079,81.366,0.059,81.795,0.054,82.376,0.056,83.289,0.055,43.0,0.011,1.312,1.92,46.4,-6.22,0.129,0.019,1.817,52.5,0.015,0.017,0.019,0.019,0.019,-3.852,0.071,0.006,0.694,1.88,5.5E-5,2.9E-5,0.017154511,0.012535988,36.25748,0.058,0.0
3.0,51.4,0.019,0.022,0.024,0.024,0.024,-2.0,0.092,83.489,0.053,85.574,0.052,85.184,0.051,84.118,0.038,43.1,0.011,1.22,2.09,46.8,-6.096,0.154,0.016,1.611,52.5,0.015,0.017,0.019,0.019,0.019,-3.784,0.051,0.006,0.714,1.88,5.6E-5,2.8E-5,0.023656955,0.018728422,81.730484,0.049,0.0
3.0,51.5,0.019,0.022,0.025,0.025,0.025,-1.927,0.092,84.099,0.056,82.966,0.048,82.566,0.055,83.442,0.045,42.8,0.01,1.172,2.09,46.5,-5.956,0.098,0.014,1.321,52.6,0.014,0.016,0.018,0.018,0.018,-3.603,0.056,0.007,0.793,1.8,5.6E-5,2.4E-5,0.024642661,0.017742714,81.07368,0.049,0.0
3.0,51.7,0.019,0.021,0.023,0.023,0.023,-1.887,0.077,83.803,0.064,84.289,0.062,85.793,0.057,83.461,0.064,42.9,0.011,1.255,2.03,46.5,-5.867,0.126,0.016,1.573,52.6,0.014,0.016,0.017,0.017,0.017,-3.505,0.052,0.006,0.718,1.85,4.6E-5,2.6E-5,0.022671247,0.01675701,81.09214,0.06,0.0
3.0,51.5,0.019,0.023,0.027,0.027,0.028,-1.822,0.066,84.708,0.058,84.108,0.062,84.67,0.049,84.955,0.064,42.8,0.009,1.08,2.03,46.5,-5.697,0.163,0.017,1.698,52.6,0.015,0.018,0.021,0.021,0.021,-3.363,0.037,0.006,0.689,1.94,5.1E-5,3.2E-5,0.02759978,0.020699834,82.54374,0.042,0.0
3.0,51.3,0.019,0.023,0.025,0.025,0.025,-1.802,0.065,84.517,0.055,82.614,0.048,83.299,0.07,81.481,0.058,42.6,0.011,1.231,2.05,46.2,-5.537,0.115,0.018,1.782,52.4,0.015,0.018,0.019,0.019,0.019,-3.328,0.039,0.006,0.691,1.93,5.1E-5,3.3E-5,0.024642661,0.018728422,79.168335,0.056,0.0
3.0,51.3,0.019,0.023,0.028,0.029,0.029,-1.665,0.082,82.642,0.07,82.528,0.067,82.528,0.06,81.643,0.067,42.5,0.009,1.018,2.08,46.4,-5.533,0.131,0.017,1.666,52.4,0.015,0.018,0.021,0.021,0.021,-3.129,0.063,0.006,0.698,1.93,5.5E-5,3.3E-5,0.028585486,0.020699834,79.32574,0.037,0.0
3.0,51.2,0.019,0.023,0.026,0.026,0.026,-1.587,0.092,82.899,0.064,83.023,0.07,82.956,0.074,84.27,0.067,42.5,0.011,1.234,2.07,46.4,-5.42,0.103,0.017,1.677,52.6,0.015,0.017,0.019,0.019,0.019,-2.928,0.074,0.006,0.716,1.91,5.4E-5,3.1E-5,0.025628367,0.018728422,81.878174,0.048,0.0
3.0,51.1,0.017,0.019,0.022,0.022,0.022,-1.53,0.082,86.136,0.069,85.308,0.077,87.649,0.071,87.212,0.079,42.6,0.009,0.999,1.99,46.5,-5.322,0.135,0.016,1.549,52.7,0.014,0.016,0.017,0.018,0.018,-2.768,0.059,0.006,0.691,1.84,4.3E-5,2.5E-5,0.02168554,0.017742714,84.73667,0.037,0.0
3.0,51.3,0.019,0.023,0.026,0.026,0.026,-1.415,0.107,86.279,0.077,86.907,0.078,86.916,0.078,85.926,0.076,42.5,0.012,1.348,2.06,46.5,-5.164,0.118,0.018,1.787,52.4,0.015,0.018,0.021,0.021,0.021,-2.63,0.08,0.008,0.843,1.91,5.3E-5,3.0E-5,0.025628367,0.020699834,83.487175,0.067,0.0
3.0,51.1,0.019,0.023,0.024,0.025,0.025,-1.333,0.059,85.879,0.08,86.878,0.081,87.773,0.069,87.945,0.082,42.3,0.009,1.04,2.1,46.8,-5.055,0.135,0.015,1.478,52.5,0.014,0.016,0.017,0.017,0.017,-2.423,0.078,0.006,0.717,1.87,6.1E-5,2.9E-5,0.024642661,0.01675701,85.44887,0.04,0.0
3.0,51.2,0.018,0.022,0.025,0.026,0.026,-1.247,0.079,86.412,0.075,85.841,0.082,85.365,0.079,85.117,0.077,42.7,0.01,1.186,2.02,46.5,-4.837,0.154,0.015,1.481,52.5,0.015,0.017,0.019,0.019,0.019,-2.179,0.086,0.007,0.728,1.85,4.8E-5,2.8E-5,0.025628367,0.018728422,82.70113,0.048,0.0
3.0,51.2,0.019,0.022,0.026,0.026,0.026,-1.168,0.083,85.26,0.08,84.889,0.073,88.106,0.079,87.926,0.069,42.5,0.009,1.007,2.06,46.7,-4.664,0.153,0.014,1.364,52.5,0.015,0.017,0.019,0.02,0.02,-2.077,0.061,0.006,0.655,1.9,5.3E-5,3.1E-5,0.017154511,0.013195777,38.276066,0.041,0.0
3.0,51.0,0.019,0.022,0.025,0.025,0.025,-0.999,0.091,86.526,0.073,87.221,0.074,86.288,0.068,85.974,0.074,42.3,0.009,0.999,2.07,46.5,-4.46,0.128,0.016,1.571,52.5,0.015,0.017,0.019,0.019,0.019,-1.98,0.053,0.007,0.823,1.93,5.6E-5,3.3E-5,0.016494721,0.012535988,37.42632,0.04,0.0
3.0,51.2,0.018,0.021,0.022,0.022,0.022,-0.931,0.068,86.25,0.07,86.479,0.076,86.974,0.076,87.326,0.071,42.4,0.011,1.249,2.0,46.3,-4.255,0.088,0.017,1.64,52.4,0.014,0.016,0.017,0.017,0.017,-1.841,0.059,0.006,0.676,1.89,4.5E-5,2.9E-5,0.014515355,0.011216411,38.01487,0.048,0.0
3.0,51.1,0.018,0.022,0.025,0.025,0.025,-0.799,0.077,85.641,0.068,85.003,0.074,87.002,0.065,85.822,0.071,42.6,0.012,1.339,2.08,46.3,-4.123,0.168,0.017,1.674,52.7,0.015,0.018,0.019,0.02,0.02,-1.635,0.04,0.006,0.655,1.89,5.6E-5,2.9E-5,0.016494721,0.013195777,37.36015,0.056,0.0
3.0,51.1,0.018,0.021,0.024,0.025,0.025,-0.726,0.082,86.003,0.072,87.602,0.076,89.173,0.072,91.448,0.082,42.7,0.009,1.082,2.04,46.7,-3.996,0.123,0.016,1.516,52.6,0.014,0.016,0.018,0.018,0.019,-1.443,0.063,0.006,0.659,1.88,4.8E-5,2.9E-5,0.020565053,0.01562944,61.88051,0.044,0.0
3.0,51.2,0.018,0.021,0.023,0.024,0.024,-0.622,0.089,88.287,0.079,88.563,0.091,90.163,0.082,88.592,0.094,42.6,0.009,1.016,2.07,46.5,-3.864,0.101,0.02,1.947,52.4,0.014,0.017,0.018,0.018,0.018,-1.247,0.052,0.006,0.681,1.85,5.3E-5,2.7E-5,0.019742452,0.014806838,59.94793,0.04,0.0
3.0,51.3,0.019,0.022,0.024,0.024,0.024,-0.539,0.106,89.477,0.087,90.724,0.087,90.096,0.091,88.44,0.089,42.6,0.013,1.453,2.08,46.5,-3.699,0.137,0.018,1.763,52.4,0.013,0.014,0.016,0.017,0.017,-1.008,0.108,0.006,0.701,1.83,5.6E-5,2.4E-5,0.019742452,0.013984237,59.845074,0.056,0.0
3.0,51.4,0.02,0.024,0.026,0.026,0.026,-0.376,0.073,92.266,0.088,90.334,0.093,88.354,0.096,87.916,0.091,42.7,0.008,0.966,2.07,46.6,-3.423,0.164,0.017,1.619,52.5,0.014,0.017,0.018,0.018,0.018,-0.746,0.048,0.006,0.652,1.9,6.0E-5,2.9E-5,0.025928527,0.017950518,87.43331,0.038,0.0
3.0,51.5,0.019,0.023,0.026,0.026,0.026,-0.242,0.098,89.268,0.097,88.497,0.096,89.477,0.091,89.801,0.085,42.8,0.011,1.305,2.04,46.9,-3.3,0.143,0.016,1.543,52.5,0.015,0.017,0.019,0.019,0.019,-0.554,0.101,0.006,0.629,1.91,5.6E-5,2.9E-5,0.025928527,0.018947769,89.30796,0.057,0.0
3.0,51.4,0.018,0.022,0.025,0.025,0.025,-0.108,0.098,90.477,0.084,90.629,0.093,87.887,0.084,86.526,0.084,42.7,0.011,1.264,2.08,46.3,-3.068,0.169,0.02,1.985,52.7,0.014,0.016,0.019,0.019,0.019,-0.308,0.124,0.006,0.707,1.89,5.7E-5,2.9E-5,0.024931276,0.018947769,86.05094,0.057,0.0
3.0,51.3,0.017,0.021,0.024,0.024,0.025,0.007,0.08,86.155,0.087,86.755,0.086,87.259,0.087,88.877,0.085,42.6,0.009,1.033,2.03,46.5,-2.847,0.123,0.016,1.604,52.7,0.013,0.016,0.019,0.019,0.019,-0.015,0.108,0.006,0.708,1.86,4.7E-5,2.5E-5,0.01816264,0.013803606,46.910202,0.036,0.0
3.0,51.3,0.018,0.02,0.022,0.022,0.022,0.159,0.089,89.411,0.089,91.057,0.07,88.858,0.083,89.496,0.07,42.8,0.01,1.169,2.01,46.5,-2.61,0.148,0.015,1.41,52.6,0.015,0.016,0.017,0.017,0.017,0.102,0.032,0.006,0.691,1.85,4.6E-5,2.5E-5,0.015983123,0.012350596,47.23692,0.056,0.0
3.0,51.3,0.018,0.021,0.023,0.023,0.023,0.23,0.066,90.22,0.071,89.839,0.081,90.715,0.069,91.029,0.08,42.8,0.01,1.133,2.02,46.5,-2.425,0.106,0.018,1.731,52.5,0.014,0.017,0.017,0.018,0.018,0.206,0.053,0.006,0.709,1.86,4.6E-5,2.7E-5,0.01754664,0.013732153,52.98001,0.042,0.0
3.0,51.1,0.019,0.022,0.024,0.024,0.024,0.298,0.069,91.943,0.082,91.867,0.086,90.125,0.077,90.448,0.08,42.5,0.01,1.123,2.03,46.5,-2.402,0.132,0.021,2.041,52.5,0.014,0.016,0.019,0.019,0.019,0.392,0.088,0.006,0.709,1.89,5.0E-5,2.8E-5,0.018309537,0.014495051,52.64186,0.047,0.0
3.0,51.2,0.02,0.023,0.025,0.025,0.025,0.416,0.064,90.486,0.076,89.868,0.077,91.848,0.078,92.914,0.075,42.7,0.011,1.213,2.04,46.7,-2.145,0.14,0.019,1.831,52.5,0.014,0.016,0.017,0.017,0.017,0.66,0.096,0.006,0.697,1.91,5.8E-5,2.8E-5,0.02499461,0.016996335,92.87394,0.05,0.0
3.0,51.2,0.019,0.023,0.026,0.027,0.027,0.505,0.093,94.056,0.071,94.761,0.079,93.333,0.085,93.076,0.081,42.7,0.01,1.121,2.05,46.8,-1.949,0.145,0.016,1.611,52.3,0.015,0.017,0.019,0.02,0.02,0.792,0.051,0.006,0.688,1.9,6.0E-5,3.1E-5,0.026994178,0.019995688,93.03586,0.039,0.0
3.0,51.1,0.019,0.023,0.025,0.025,0.025,0.612,0.08,92.266,0.083,92.0,0.083,92.371,0.079,91.105,0.085,42.8,0.01,1.196,1.91,46.5,-1.817,0.149,0.016,1.543,52.3,0.014,0.017,0.018,0.019,0.019,0.929,0.069,0.006,0.673,1.87,5.0E-5,2.7E-5,0.02499461,0.018995902,91.06572,0.046,0.0
3.0,51.3,0.022,0.025,0.026,0.026,0.026,0.684,0.075,91.905,0.083,90.934,0.077,91.61,0.092,91.638,0.076,42.6,0.013,1.542,1.9,46.8,-1.635,0.1,0.018,1.773,52.1,0.015,0.017,0.018,0.018,0.018,1.137,0.061,0.007,0.721,1.94,7.0E-5,3.2E-5,0.02053784,0.014218504,57.179245,0.057,0.0
3.0,51.2,0.023,0.027,0.029,0.029,0.029,0.829,0.112,92.961,0.088,94.465,0.076,94.932,0.091,95.027,0.073,42.8,0.013,1.505,2.08,46.6,-1.417,0.13,0.015,1.495,52.6,0.014,0.016,0.017,0.017,0.017,1.36,0.074,0.008,0.85,1.86,9.5E-5,2.6E-5,0.022907589,0.013428588,59.293873,0.06,0.0
3.0,51.0,0.019,0.023,0.026,0.027,0.027,0.981,0.085,94.78,0.085,93.456,0.085,94.085,0.078,92.409,0.092,42.5,0.011,1.305,1.95,46.6,-1.274,0.14,0.016,1.56,52.8,0.014,0.016,0.018,0.018,0.019,1.578,0.055,0.005,0.604,1.87,6.2E-5,2.6E-5,0.018828176,0.013249457,44.936913,0.048,0.0
3.0,51.3,0.018,0.022,0.025,0.025,0.025,1.075,0.104,92.552,0.087,95.056,0.087,94.941,0.091,94.913,0.093,42.8,0.011,1.271,1.9,46.6,-1.083,0.121,0.015,1.509,52.8,0.014,0.016,0.018,0.018,0.018,1.817,0.069,0.006,0.691,1.86,4.7E-5,2.5E-5,0.017433496,0.012552117,46.154568,0.05,0.0
3.0,51.4,0.02,0.024,0.026,0.026,0.026,1.254,0.093,95.884,0.091,97.141,0.093,95.989,0.088,97.188,0.092,43.0,0.011,1.242,2.08,46.6,-0.945,0.184,0.017,1.662,52.9,0.014,0.017,0.018,0.018,0.019,2.148,0.132,0.008,0.915,1.91,6.3E-5,2.7E-5,0.02582602,0.018872859,95.89168,0.05,0.0
3.0,51.5,0.021,0.026,0.029,0.029,0.029,1.339,0.082,94.98,0.101,97.531,0.099,95.836,0.092,96.141,0.095,43.1,0.012,1.364,2.09,46.6,-0.674,0.142,0.015,1.506,52.9,0.014,0.018,0.02,0.02,0.02,2.464,0.063,0.006,0.695,1.91,6.6E-5,2.7E-5,0.028805943,0.019866168,94.858635,0.06,0.0
3.0,51.6,0.018,0.023,0.028,0.028,0.029,1.471,0.085,93.628,0.105,92.952,0.109,91.391,0.11,90.743,0.104,42.6,0.012,1.38,1.99,46.2,-0.425,0.127,0.018,1.71,52.5,0.014,0.018,0.021,0.021,0.021,2.583,0.069,0.007,0.819,1.91,5.2E-5,2.9E-5,0.024542283,0.017771998,64.99008,0.048,0.0
3.0,50.0,0.019,0.024,0.027,0.027,0.027,1.643,0.092,91.6,0.099,92.324,0.112,91.771,0.093,93.475,0.107,40.6,0.21,20.174,1.75,46.2,-0.228,0.114,0.02,1.947,52.2,0.014,0.017,0.019,0.019,0.019,2.769,0.06,0.01,1.121,1.83,4.9E-5,2.5E-5,0.022849713,0.016079426,66.94674,0.51,0.0
3.0,51.7,0.021,0.025,0.028,0.028,0.028,1.775,0.08,94.703,0.102,96.922,0.096,95.456,0.108,96.322,0.109,42.8,0.015,1.669,2.05,46.5,0.134,0.153,0.015,1.487,52.4,0.015,0.017,0.019,0.019,0.019,2.978,0.053,0.006,0.714,1.94,7.8E-5,3.3E-5,0.017687473,0.012002214,38.43625,0.066,0.0
3.0,51.4,0.021,0.027,0.031,0.032,0.032,1.899,0.082,97.321,0.115,97.064,0.118,98.74,0.12,96.903,0.111,42.5,0.013,1.519,2.17,46.5,0.354,0.119,0.021,1.997,52.3,0.014,0.017,0.019,0.02,0.02,3.071,0.038,0.007,0.764,1.88,9.8E-5,2.7E-5,0.020214256,0.0126339095,38.66809,0.061,0.0
