@RELATION training_18_01_06_12_11
@ATTRIBUTE x0 NUMERIC
@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE x16 NUMERIC
@ATTRIBUTE x17 NUMERIC
@ATTRIBUTE x18 NUMERIC
@ATTRIBUTE x19 NUMERIC
@ATTRIBUTE x20 NUMERIC
@ATTRIBUTE x21 NUMERIC
@ATTRIBUTE x22 NUMERIC
@ATTRIBUTE x23 NUMERIC
@ATTRIBUTE x24 NUMERIC
@ATTRIBUTE x25 NUMERIC
@ATTRIBUTE x26 NUMERIC
@ATTRIBUTE x27 NUMERIC
@ATTRIBUTE x28 NUMERIC
@ATTRIBUTE x29 NUMERIC
@ATTRIBUTE x30 NUMERIC
@ATTRIBUTE x31 NUMERIC
@ATTRIBUTE x32 NUMERIC
@ATTRIBUTE x33 NUMERIC
@ATTRIBUTE x34 NUMERIC
@ATTRIBUTE x35 NUMERIC
@ATTRIBUTE x36 NUMERIC
@ATTRIBUTE x37 NUMERIC
@ATTRIBUTE x38 NUMERIC
@ATTRIBUTE x39 NUMERIC
@ATTRIBUTE x40 NUMERIC
@ATTRIBUTE x41 NUMERIC
@ATTRIBUTE x42 NUMERIC
@ATTRIBUTE x43 NUMERIC
@ATTRIBUTE x44 NUMERIC
@ATTRIBUTE x45 NUMERIC
@ATTRIBUTE x46 NUMERIC
@ATTRIBUTE x47 NUMERIC
@ATTRIBUTE x48 NUMERIC
@ATTRIBUTE x49 NUMERIC
@ATTRIBUTE x50 NUMERIC
@ATTRIBUTE x51 NUMERIC
@ATTRIBUTE x52 NUMERIC
@ATTRIBUTE x53 NUMERIC
@ATTRIBUTE x54 NUMERIC
@ATTRIBUTE x55 NUMERIC
@ATTRIBUTE x56 NUMERIC
@ATTRIBUTE x57 NUMERIC
@ATTRIBUTE x58 NUMERIC
@ATTRIBUTE x59 NUMERIC
@ATTRIBUTE x60 NUMERIC
@ATTRIBUTE x61 NUMERIC
@ATTRIBUTE x62 NUMERIC
@ATTRIBUTE x63 NUMERIC
@ATTRIBUTE x64 NUMERIC
@ATTRIBUTE x65 NUMERIC
@ATTRIBUTE x66 NUMERIC
@ATTRIBUTE x67 NUMERIC
@ATTRIBUTE x68 NUMERIC
@ATTRIBUTE x69 NUMERIC
@ATTRIBUTE x70 NUMERIC
@ATTRIBUTE x71 NUMERIC
@ATTRIBUTE x72 NUMERIC
@ATTRIBUTE x73 NUMERIC
@ATTRIBUTE x74 NUMERIC
@ATTRIBUTE x75 NUMERIC
@ATTRIBUTE x76 NUMERIC
@ATTRIBUTE x77 NUMERIC
@ATTRIBUTE x78 NUMERIC
@ATTRIBUTE x79 NUMERIC
@ATTRIBUTE x80 NUMERIC
@ATTRIBUTE x81 NUMERIC
@ATTRIBUTE x82 NUMERIC
@ATTRIBUTE x83 NUMERIC
@ATTRIBUTE x84 NUMERIC
@ATTRIBUTE x85 NUMERIC
@ATTRIBUTE x86 NUMERIC
@ATTRIBUTE x87 NUMERIC
@ATTRIBUTE x88 NUMERIC
@ATTRIBUTE x89 NUMERIC
@ATTRIBUTE x90 NUMERIC
@ATTRIBUTE x91 NUMERIC
@ATTRIBUTE x92 NUMERIC
@ATTRIBUTE x93 NUMERIC
@ATTRIBUTE x94 NUMERIC
@ATTRIBUTE x95 NUMERIC
@ATTRIBUTE x96 NUMERIC
@ATTRIBUTE x97 NUMERIC
@ATTRIBUTE x98 NUMERIC
@ATTRIBUTE x99 NUMERIC
@ATTRIBUTE target NUMERIC
@ATTRIBUTE class        {0.0}
@DATA
-0.5273891,1.073622,-0.0774943,-0.05154221,-1.777681,0.7074577,0.9623452,-1.332448,2.666905,0.5140545,0.09715579,1.2173,-1.754285,-1.066032,1.349179,0.9458882,1.309444,0.4843615,-0.3421487,0.7025333,-1.242802,0.3209976,-2.907217,-0.5784597,-0.9980946,-0.5550167,0.5880767,-0.02243605,1.465179,1.298433,-1.315441,-0.005106632,2.091094,-2.177851,-2.761144,1.116681,1.16406,-0.008024305,-0.3677845,0.1950769,1.346572,1.806089,0.8981173,-0.05795054,2.175955,-0.2978668,1.560256,-0.6957909,1.171168,-0.06232873,-1.906114,1.607915,-0.5873739,-0.1956423,0.3437515,3.770311,0.01542044,0.4988832,2.379033,2.571366,-1.267581,0.7147456,-4.962868,-0.6717208,0.5374787,0.701665,0.03218509,1.163188,-3.165518,0.7690317,1.912005,3.486532,-0.2768894,0.09452757,-0.4548331,0.2320946,-2.00636,0.7851851,0.02443184,-3.904202,-1.402369,0.8264033,1.002236,1.353454,0.3987638,-1.412273,0.7769317,-0.6308456,-0.2337241,-0.235977,-1.951603,1.44367,-0.05843012,-0.1653609,0.291379,2.141065,-1.464975,-0.6684549,-1.254161,6.163946,0.0,0.0
-0.7531429,-0.3984566,0.1227959,0.5853573,-1.071699,-1.027746E-4,-0.3681497,0.2444128,-2.145832,-0.9160134,1.452641,4.146824,-0.8955025,0.5020456,-0.3321778,-0.1986811,1.049687,0.2381061,1.660747,1.034011,-0.6261754,-0.8821073,-0.673045,0.6955005,-1.597325,-2.609899,0.4418252,-1.397099,-1.475976,-1.416318,-1.158785,-1.017295,-0.1778111,-0.8164544,-1.494382,1.076936,0.613681,3.763243,-0.4952809,1.258618,1.738181,-0.4356485,-0.03817151,-0.5166139,0.9927959,-0.5953373,-0.2405787,-0.6411796,0.4731928,0.9870156,3.009244,-0.692564,-5.249235,1.810037,-0.1813588,2.042903,-0.04055789,0.09440601,1.658452,-0.4730744,-1.45622,0.7660147,-2.735024,-0.2467459,1.547856,3.634038,0.3414753,1.600719,-2.176106,-0.6246974,-0.3497813,-0.08379559,-1.642588,1.286307,0.236165,0.7109694,1.696595,-0.6399279,0.8674277,1.07683,0.3664518,-1.268924,-1.055112,1.067031,-0.3797123,-1.868607,0.06647299,-0.5823021,1.232636,1.905758,0.8287854,-0.1637938,-0.3991649,0.1895913,-0.5214465,3.495657,-0.1914507,1.052181,-1.413076,2.733767,4.0,0.0
0.3033969,2.94442,-1.938078,-0.2217192,-0.04620302,-0.6597449,1.436927,2.492015,0.7599597,-0.05510331,-1.122999,0.8934741,-0.6760142,-0.1388233,-0.0962591,-0.479402,-0.08563946,-0.01855102,-0.2983929,1.553165,-0.6335415,0.2880805,-0.9645429,-0.8500805,-0.7712194,1.190757,2.235188,1.611555,-0.3754437,-0.04740638,-1.204876,1.308838,1.032338,0.07330416,-1.961299,-1.473296,0.8427983,0.02767032,-1.536156,1.7364,-0.01308981,0.6990792,1.905954,0.07372337,-1.422248,1.39957,0.08295481,-0.9455105,1.763781,-0.1031522,0.1554815,0.02014891,-0.6899626,0.77665,-0.9787048,2.072307,1.694486,0.4216733,2.133333,-0.08150596,-2.092374,-1.143834,-1.676844,0.3414359,0.5932983,0.7021095,0.3289447,0.4327807,-0.72388,0.6285164,1.430859,0.4149381,-1.198293,1.723311,0.9526248,1.054741,-1.188065,-0.07641974,-0.1231841,-0.3455611,-0.2094463,-0.4694008,1.318053,0.6074099,0.1508482,-1.421618,0.2101362,-0.06770541,1.066638,-0.03876027,-0.5746078,-0.2683684,0.5982418,-0.6012676,0.4146643,0.1732408,-0.3493437,0.4530167,0.4530162,2.296884,8.0,0.0
1.1751,0.07361809,-0.3487198,-0.6848102,-0.581494,-1.658399,-0.8745211,0.705991,1.611593,0.1899829,0.2858798,-1.9955,-1.139185,1.201154,-1.42874,-0.9668827,0.1594858,0.8891821,0.3575766,0.03974425,0.08847859,1.656533,-1.934211,1.101415,1.242299,-0.235322,-0.1618536,0.1078839,1.433201,1.270279,1.340358,-0.1423724,-0.5648455,-2.04056,-1.22624,-1.109961,0.6127375,-2.201141,0.7699094,-0.2212736,0.9143384,0.505287,-0.3487104,1.195622,0.6938038,-1.432741,1.658326,0.5953277,-1.195743,-1.203668,-2.979354,-0.01642514,1.686927,-0.9882281,0.1898821,0.3213265,-0.05454749,0.1348452,1.3539,0.9664862,-0.3245063,-0.6137546,-1.11642,1.837163,-1.079071,-2.660256,0.6044674,-0.8606351,-0.8899514,-1.198588,1.344684,0.8757633,-0.1239759,-0.8409513,0.6066862,-1.090444,-2.054443,-0.9666092,0.2455267,-2.455177,0.4238869,-1.773168,-0.5979173,0.2020861,0.05776383,0.9082318,1.089675,-0.8075531,-0.2767691,-1.042944,0.3857335,0.8377425,0.5269652,0.3685574,-0.5750809,-1.322233,-0.1078001,0.5303164,0.7214019,1.480992,5.0,0.0
-0.03690213,0.3312248,-0.8844203,-0.3474013,0.6730638,0.1912289,0.3179105,1.184223,0.7342988,1.690568,-1.396504,-2.171221,1.55139,-0.8575958,0.9492732,1.948642,-0.009770183,-0.2929686,0.5656899,0.6101485,-1.491902,0.2267051,-0.0464557,-0.6472359,0.8752455,0.3941024,-1.833902,-2.655211,0.6329242,1.750315,0.2796402,1.072916,-1.344002,2.061407,-1.53622,1.018881,-2.116764,-3.767483,-0.7282019,-0.7512375,-0.1912822,0.3027619,0.4893389,0.05559699,-3.60047,-1.045835,0.9381448,-2.157279,0.7284763,0.2510883,-2.058978,-1.361789,3.70725,0.189169,-1.810653,1.26284,3.029752,0.6638279,1.105632,0.2332168,-1.695906,1.476048,-0.3810519,-0.9607649,-0.4903466,-1.221007,-0.8464735,-0.01496391,1.570579,-0.5766813,0.3189406,1.354084,-0.5808972,-1.270946,0.3158156,2.114856,-3.128745,-0.2917178,0.2130422,-1.442361,0.1411439,0.3091961,1.156355,-1.489817,0.1402483,-1.407001,-1.659953,-0.4365286,0.3135383,-2.107323,0.6072832,-0.8337874,-0.2421432,-1.132314,-0.4960464,-2.716675,-0.9662253,-0.4446965,0.3873201,1.466475,8.0,0.0
0.01014239,-0.04523751,-0.4091521,0.225225,-0.4456387,-1.301344,2.419038,0.8495651,0.3083218,-0.6279964,0.112952,3.301597,0.127878,-1.015272,-1.144552,1.954924,-0.6801897,-3.586892,-1.00176,0.7409824,0.7942098,1.127225,2.614441,0.2717579,0.4230794,-0.1348302,0.2572068,-1.328951,-1.567611,-2.381169,0.516332,1.356218,1.304892,4.684224,1.751131,1.210154,-1.521321,3.610626,-0.673274,0.1101535,-0.5983762,-0.6520452,0.4059629,-0.4831234,-2.179896,0.6019849,-0.6079967,-0.5135757,-1.207149,0.2392368,3.941369,-0.333747,0.755187,0.08072684,-0.004269468,2.68368,1.334217,-0.008896768,-1.718146,0.4102345,-0.4695646,-0.08865248,1.668234,-0.03451674,-0.1810539,4.436556,0.05835096,1.180889,0.981658,-1.012435,1.85387,0.3128999,0.8248455,-1.601127,-0.5535849,-1.15192,1.119366,1.949805,0.2315536,2.644805,-0.5690628,-0.7146801,0.3064345,0.2581159,0.1416134,-2.018952,1.105971,0.3492927,-0.08070148,1.390539,0.4202955,1.725163,0.7623278,-2.814389,1.232656,2.145814,-0.7584057,-1.340428,-1.749697,-1.149583,7.0,0.0
-0.9703483,0.6549798,0.9800916,1.664668,0.4049622,-1.758222,-0.07090811,-0.2006631,0.5096673,0.2731497,0.5053339,1.918135,1.457871,-0.6503154,1.171682,-0.8045426,-0.2220202,-0.3574685,0.2720269,0.7262639,-0.6881269,1.596465,1.068335,-1.17586,-0.3898431,-0.4143798,0.06299779,0.2392901,-0.7000121,-0.4455693,0.4173993,-1.490466,-2.157484,1.045416,0.588794,-0.9191978,-0.6832667,1.741567,-0.1985813,0.2892219,0.5805591,0.001734936,-0.2897371,0.6559556,0.5281741,-2.216878,-1.112102,-0.8369889,-1.930908,1.471669,1.972426,-1.386379,-1.809473,0.8646349,0.06722537,0.1986484,-0.4082838,0.03615253,-1.015228,-0.1076444,0.4854281,1.460288,-0.4430427,1.420396,2.587441,2.50368,-0.3574928,1.212012,0.01368718,-0.07750119,-2.191983,0.347549,-0.4903993,-0.1339785,-1.14766,-0.06029852,1.586838,0.3796729,-0.3701116,0.9226353,-1.709768,0.492784,-1.511805,-1.206796,-1.129976,-1.049873,-0.2381695,1.678185,0.008781547,0.7611945,-0.5316382,0.1941809,1.183376,0.002933713,0.5875656,1.855231,0.4869366,-0.8132593,1.513445,0.3208449,2.0,0.0
-0.7844419,1.118169,-2.045623,0.3636726,-0.1136269,-1.864065,-3.212954,-0.1280512,-0.5188,0.7875376,0.7322676,-0.4390602,0.5075129,0.1210092,-0.6324442,0.7950318,0.1149127,1.442603,-0.5992745,-0.7181956,-1.438215,0.2274213,0.4721613,-2.01603,0.1880996,-0.9056956,0.2497072,1.593094,-0.8056701,0.6332611,1.017422,0.4317058,1.541468,0.134119,-0.8104733,1.077416,0.9973507,-1.232096,1.156115,-1.019171,1.78323,1.384312,-0.3108391,-2.309969,-1.414808,0.08398158,1.276983,-1.540408,-1.57421,1.513715,0.4697753,-0.4577894,-1.746193,1.709039,-1.385345,-1.613846,0.8718177,-2.259371,0.5637001,-1.871865,-0.5699707,-0.8610231,-0.1036688,-1.041379,0.1495883,-0.09543022,-0.1321618,0.2971765,1.066113,0.07363889,0.1463409,-1.14121,1.633585,0.3958981,0.1788941,1.215326,0.471362,0.9302917,0.1866148,1.010294,0.1332956,0.6176894,-1.046858,0.3385742,-0.231408,-0.6252431,1.312509,-0.04024427,-1.535865,-0.4484005,-0.4456767,-0.5628043,2.170095,1.055045,-0.6274775,-1.05812,2.005768,1.263028,-1.084759,-0.2656747,2.0,0.0
-0.2084471,1.239391,-1.868336,1.829876,-0.5372907,-0.9156098,0.2243796,0.3131119,-0.8340756,0.4532078,-2.158141,-3.640431,0.5262825,0.8042657,0.6532834,1.113192,-0.4493524,1.316423,-1.182598,2.081908,0.4411796,-0.06296562,-0.9556201,0.7015088,0.197298,0.4236421,1.80727,-1.391832,1.628901,1.594583,-1.394379,-0.3608952,-0.3823123,-1.981498,0.2863692,-0.7514534,-1.182653,-3.250934,0.8028289,0.5441081,-0.746159,-2.609249,-0.4207402,-0.004120785,0.9813778,0.220274,0.01015054,1.134851,1.420359,-1.046899,-3.445564,-0.2724094,2.587206,-1.395514,0.5041888,-2.248647,-1.000946,0.8801087,-0.2656513,0.3392938,1.243986,0.4040159,0.8764013,-0.4257951,0.7666021,-4.074874,0.4200386,-1.571072,0.434648,-0.9877315,0.7943321,-0.1114798,-0.2225231,-0.7449697,0.1642231,-1.707445,-1.30692,-1.414067,-1.503617,-1.846167,0.3961915,0.4203384,-0.5032288,-2.380692,0.3299956,2.284887,-0.7914151,0.5595413,-0.7021148,-1.44342,-1.509542,0.9527532,1.122644,1.117184,0.3238786,-2.607573,0.8515888,-0.294437,1.450452,-1.162531,5.0,0.0
1.723885,-0.3484058,0.7563113,0.6945456,1.631153,-0.1398704,-1.068727,-0.8816651,0.9989678,0.7558663,0.5507427,0.5717253,-0.941583,-0.06933371,0.3608284,-0.1389171,-2.348001,3.073313,-0.3920399,-0.6098212,-2.131942,1.741661,-0.4912743,0.1601109,-0.07696454,-0.7500937,0.02070868,0.3801774,-0.7504487,0.957359,-0.03728122,-0.2689077,0.1686809,-2.281457,-1.429771,0.9626849,1.115124,-0.2885757,0.06718768,-0.5287216,0.02807618,2.091665,0.2812105,0.09383295,1.232823,0.3793254,-0.7296464,-1.491912,-0.3751737,2.442464,0.6603971,1.199538,-5.093174,2.456295,-0.8914217,-2.321053,-0.7657206,-1.152866,0.9825,-1.990121,0.00295553,0.08685978,-2.071836,0.1166507,0.5871144,0.3844954,-0.4381811,0.9106532,-0.4711403,-0.2779971,1.195406,-1.029818,0.461998,-0.08117361,-0.3867419,1.540567,1.784995,-0.1669213,0.8193469,0.4555242,-1.50571,1.371952,0.5136012,0.8458438,0.5577867,-0.4619385,0.1965119,1.072709,0.1164142,0.1822633,0.5830507,1.701325,-0.5068873,2.678188,0.8729856,0.5862921,1.141538,1.3568,1.156418,1.244155,2.0,0.0
-0.8439346,0.2966932,-0.6640326,0.833558,1.386404,0.98735,-0.4196958,-0.8567956,0.8082876,1.086343,0.09584853,-2.867832,-2.160438,0.5199553,0.5437919,-0.6929022,-0.4129093,-0.4521215,0.07320043,0.652386,0.1820373,1.53695,2.061291,-0.9487591,2.301695,0.5652237,0.3358813,-1.795534,0.5653107,0.8688496,0.1385961,0.9325925,-2.701183,2.005824,2.356895,1.333579,0.4550546,-2.470918,-0.1190826,-0.2323109,1.254876,0.8000722,0.1164902,0.01328785,-1.091038,-0.4764927,2.827799,-0.02374882,-0.1705448,0.3167609,-1.044479,-0.6447946,3.695692,-0.9152738,0.03993368,-2.717535,-0.2066493,0.3924392,-2.797676,-0.2744611,1.991636,-0.7910622,3.254197,0.6163709,0.121852,-1.790652,0.9155921,-0.8305381,2.830182,-1.615506,0.2520315,-0.4100615,-0.409082,1.240681,-1.013503,-0.4483596,-0.0224962,0.6636545,1.035428,0.4697854,-0.4548357,2.881598,-0.8844141,-1.621328,-0.9626328,1.23986,1.232832,-0.1076313,-0.4446538,-1.282876,0.138269,0.5838576,1.580314,-0.04282575,0.4006297,-2.50207,-0.1135425,-0.8297876,0.6371567,-3.609359,6.0,0.0
2.205783,-0.4564715,0.6401534,1.102911,-0.4806804,1.253534,-0.06140855,0.5777866,1.087792,2.525269,-0.4360802,1.08912,0.09505522,-1.434073,-0.1320822,0.7238797,0.2210252,1.659287,0.906679,-0.5754934,-3.54154,0.7787398,1.099702,1.288131,-1.724344,-0.880715,0.8117403,0.6114135,-0.1493201,1.937128,0.3021131,0.566445,0.2472471,0.6300119,-0.3762114,-0.6372118,-0.5992218,-0.6119376,1.772812,-0.4021692,-0.2816305,-0.6710017,1.553131,-0.1042069,1.127459,0.6020525,0.6378861,-3.296281,-0.5522745,4.22536,0.9143861,-1.222733,-2.962168,2.330988,-0.8275749,-1.115916,-0.5214202,-1.542682,-1.236586,-0.3687931,1.072831,0.9230148,-2.579515,0.7533739,0.9892861,2.571627,0.3446623,2.431869,0.4741915,-0.3317734,-0.1348001,1.709224,-6.124563E-5,0.2881654,-2.884106,0.5265031,1.661732,0.8199008,1.080621,-0.5372815,0.5288744,-1.250832,0.4385062,-0.6101546,0.02492349,-2.057433,-0.4408095,-0.3872541,0.8952352,-0.4405373,0.1801724,1.667212,-0.8119733,1.607417,2.195012,1.665457,-0.286873,-0.6057754,0.3612821,2.462271,3.0,0.0
-2.808725,-1.323257,-0.96928,-1.648568,-0.5090947,0.9352688,2.007956,-0.7954366,0.2502617,0.252482,-0.9379225,1.516463,-0.1888801,1.060404,-2.531583,1.592198,0.5720776,-2.688997,0.4572126,1.266804,0.2990633,-0.2461598,2.334678,-1.161347,1.10487,-0.1455676,1.37788,-0.753121,-0.4953308,-0.9942925,-0.4307305,-0.5888016,0.1130207,3.821277,1.981464,-1.688592,-0.720161,1.690528,2.038642,-0.182967,-1.331349,-1.232198,1.0347,-0.5680616,-1.147963,-1.190709,1.345871,-0.5511005,0.1416381,0.5457969,2.076404,-0.234366,1.926267,-0.4132342,0.2782403,1.403523,0.5268877,0.9085911,-2.363638,0.8797112,0.6477709,-0.4333554,1.519719,0.2964676,-1.266359,2.806054,-1.260644,0.9001951,1.252808,0.1343874,-0.6932333,0.9940875,1.058872,0.8779098,-1.324648,0.7845362,0.6641389,0.9824388,0.5661209,1.214973,-0.08185775,1.076179,-0.1131425,-0.5660097,1.407099,-1.194495,-0.5331373,-1.419858,0.5672417,0.4535982,0.08830901,-0.2197437,-0.2336733,-1.979293,-0.2959275,1.224865,-0.3601979,2.02909,0.6891896,-1.097242,2.0,0.0
1.473192,-0.8607438,-0.1171032,0.7531313,0.041701,-0.0218188,0.7748906,0.5079431,0.6945957,-0.3690491,-1.098023,-0.3893049,0.1849566,-1.268364,0.8108481,-0.4305876,-1.680897,0.670101,0.9594236,-0.7536497,-0.305049,-0.2357647,-0.3581355,0.8394289,0.1532535,0.2327366,0.7771624,-1.230998,-1.247223,-0.3771012,0.7464972,0.1233308,-0.52536,0.254633,-1.8658,-0.2166961,-0.9237454,-1.012388,0.6870493,0.0901785,-2.265548,0.4000508,0.4253088,-0.325476,-3.395583,-0.1366266,-0.8424738,-0.8463183,0.1131001,-0.3329906,0.4491483,0.4810368,-0.932504,1.390471,-1.904124,-0.009435116,2.495234,-0.2683948,2.486017,-2.156828,-2.551499,0.1400785,0.332839,-0.2502844,-1.954923,-0.7406117,0.3087628,-0.5475285,0.7577456,0.1365512,-0.03584098,-2.015408,-0.04723482,0.1017284,2.234835,0.5157676,-0.940459,-0.780468,0.4585257,1.49716,0.5352103,-0.2522899,-1.245597,1.169118,0.613766,-0.7177843,0.1262185,-1.056679,-0.1405305,-0.2920594,-0.8574579,1.113738,-1.769711,-0.08680057,-1.710808,-1.971531,-0.0577525,-1.241423,1.035539,-0.3138281,4.0,0.0
1.64438,0.8421578,-0.7293419,-0.2170981,-0.3270077,-0.6149818,-2.267558,0.6874564,2.061935,-1.018163,-1.045884,5.865947,-1.931061,0.1682591,1.619322,0.3308529,-0.9654922,-0.7184761,-0.5669879,1.402764,-0.7048935,0.3511701,-0.524938,-0.01926076,-0.334546,1.057185,1.017793,1.409988,-1.602808,-1.91459,-0.9321312,-2.017289,-0.7221349,-0.08424629,-1.421251,0.1173235,-0.1336597,5.372899,-1.453606,-1.866018,0.5379843,1.453884,-0.2694106,0.5478752,1.500975,-1.463819,0.9739567,-0.8845235,0.6514481,1.255131,4.02851,0.8124349,-5.670712,1.809138,0.1663954,3.740021,-0.09187993,-0.2536185,1.424635,0.4238593,-1.57586,-0.4900945,-3.638757,-0.9073789,1.132622,5.574477,-1.0106,2.454922,-2.898125,1.206115,1.622358,1.004764,0.4224846,0.8899501,-0.3675763,1.322818,1.997803,0.6176208,0.5641169,0.9368581,0.3039702,0.1530054,-0.1132748,1.754043,0.4785911,-2.821424,-0.2172493,1.700289,0.6678539,2.519079,0.1129918,0.1334845,0.2838573,-0.5612718,-0.5163975,5.260138,-1.595032,-0.59549,-0.06223106,4.00473,3.0,0.0
-1.263112,0.03991631,-0.1874765,-1.270764,0.8263578,-0.3556132,-0.3336231,-0.3466224,0.7537705,0.4632564,0.469127,-1.651959,0.9721195,1.780235,-0.5303916,1.228717,-1.108061,1.011839,0.3363665,1.215724,-0.833236,1.262959,-0.4629249,-0.02495859,0.578723,-0.4894123,-0.04117586,0.3795032,-0.4318123,0.7229938,-0.7098601,-1.624906,-0.4471564,0.168574,-1.821613,0.4474978,0.7438404,-2.584747,-0.02135529,0.9059948,-0.4535696,-2.581986,-0.3320456,0.6999899,-3.124673,0.7974927,1.311935,-1.197238,0.6588009,-0.05362859,-0.9384366,-0.26217,0.4421391,1.02848,-1.879049,-0.4331707,2.347632,0.2398822,2.061301,-1.618007,-1.986937,0.05091085,0.1169142,-1.240298,0.8262959,-1.69359,-0.2264464,-0.6070859,1.099505,-1.029563,0.7497899,-1.156626,0.1654322,1.882119,1.60976,0.2405908,-1.634806,-0.1636626,0.2960507,0.3086435,2.174252,-0.412876,-0.3300257,1.186815,0.5680125,-0.4925962,0.8967959,-0.0913859,-1.370957,-1.13478,1.118235,0.7193578,0.02015355,0.1540641,-1.78259,-2.700153,-0.5284184,1.013274,-2.904702,0.05361243,6.0,0.0
-0.8663123,-1.081207,-0.71395,0.2972701,0.5084545,0.6266135,1.440777,0.2255636,1.847524,0.8278801,1.410199,0.3911436,0.9039864,-0.9692027,0.01305316,0.8929562,0.186283,-1.94677,-0.4694053,-0.2573468,-0.1210851,-1.266135,1.493245,-0.259079,-1.518128,-1.004275,0.112187,-0.1341591,0.516065,0.1408455,0.919341,0.3404915,-0.8390155,2.671186,1.583631,-0.01048331,0.634813,0.3201774,-0.2195271,-0.5943236,0.9595146,-1.647417,0.1162232,-0.5690227,-0.08341558,1.180785,-0.8638085,-0.5413302,0.5483435,0.5415618,0.3420228,1.494651,2.67424,-0.8614594,0.5444107,1.172551,-0.008031146,-0.3312267,-2.230102,1.618281,1.107258,-0.6637486,0.6039331,-0.8755655,-0.6397408,1.580585,-0.3052809,0.7668493,0.8223675,-0.685909,-0.2398241,1.945687,-1.861035,-0.7425788,-1.744331,1.06963,-0.1028305,1.767152,-1.266426,-0.4655521,0.08102579,-0.1834271,-1.240995,-0.5446292,0.7044152,-0.7431394,-1.340455,2.511236,-0.5073595,-0.233516,-0.7027078,1.199426,-2.848527,-1.424503,3.054909,0.8319348,0.2335676,0.5191772,-0.03664301,-0.049592,8.0,0.0
0.1654037,-2.194382,-0.3733684,-0.1833007,-1.05122,-0.1417576,-0.1285463,1.399486,-0.7480961,0.7624844,-1.967325,-1.020598,-0.03658997,1.63674,1.098983,-0.6516751,0.1341664,-0.08655011,-0.3266732,0.9760407,-0.7807015,0.450613,-1.758742,0.3817342,-0.2034611,-0.4110249,-1.275683,2.08266,1.230277,1.383008,0.7451509,-1.382018,-0.3787598,-0.2710959,-2.128183,-0.02124478,-0.4823136,-2.167347,-1.108112,0.1247521,0.2587698,1.090183,1.704592,0.4308624,-0.9369326,0.7031425,0.03678283,-0.8453771,-0.6286543,-0.7052829,-2.490457,0.7285186,2.38672,-0.5057026,-0.6115615,2.584095,1.632761,0.2494177,1.985113,1.507405,-1.630765,-2.531769,-2.196328,-0.7114622,1.515445,-1.065147,0.5045818,0.03564835,-0.8076308,0.5332073,-0.01979434,2.17427,0.4283421,0.65965,0.4498181,0.2935375,-3.0681,0.8417808,1.959837,-2.791799,1.021623,-0.1698524,0.0827729,0.6376058,-0.4836171,-0.9267645,0.1355634,1.599471,-0.227106,-1.281415,-2.384307,1.195531,-0.5001978,-0.8699446,-1.51897,-0.8630617,-0.2775136,-1.036309,-0.3844569,3.376756,0.0,0.0
1.50924,-1.795129,-0.7155128,-0.1217373,1.344685,0.6163943,1.197489,0.365181,1.557187,-1.043466,0.07540913,-2.019759,0.2185689,0.4290396,-1.433564,-0.4564956,1.035916,-3.187806,0.4003683,0.8583732,2.773913,-0.1027675,-0.2964094,-0.02848912,0.3100688,-1.450163,1.612312,1.048794,1.187855,-0.7743752,1.38696,0.3821172,-0.2358715,1.974177,0.809339,0.4889895,0.2197581,-1.1054,-0.346864,0.2422912,-0.3330398,-1.528588,-0.3667177,0.3093904,-2.377044,1.359385,-0.9653962,2.041544,0.2912837,-3.837706,-2.117171,-0.05510145,7.008139,-3.171641,0.6204797,2.705723,1.663466,0.5607613,0.06536296,2.097473,-0.8439608,0.651331,2.561593,0.546399,-0.4834781,-2.236679,0.1367465,-1.904294,0.6055248,-1.366212,-0.3362037,0.7783865,0.8544378,1.668808,1.571588,1.675919,-3.426803,1.614783,1.92927,-1.058813,-0.2010388,-2.335931,-0.1458444,-0.9023172,0.1606855,1.01646,-0.4000574,1.385575,0.4732171,-0.8356029,0.02394638,-0.3666339,-0.0445669,-3.144268,-0.6353054,-2.245281,0.7952342,-2.051052,-0.3585425,-1.450237,1.0,0.0
