@RELATION outubro_15_09_20_22_07
@ATTRIBUTE time_interval NUMERIC
@ATTRIBUTE avg_cn0_l1 NUMERIC
@ATTRIBUTE phi01l1 NUMERIC
@ATTRIBUTE phi03l1 NUMERIC
@ATTRIBUTE phi10l1 NUMERIC
@ATTRIBUTE phi30l1 NUMERIC
@ATTRIBUTE phi60l1 NUMERIC
@ATTRIBUTE avgccd_l1 NUMERIC
@ATTRIBUTE sigmaccd_l1 NUMERIC
@ATTRIBUTE tec_45 NUMERIC
@ATTRIBUTE dtec_6045 NUMERIC
@ATTRIBUTE tec_30 NUMERIC
@ATTRIBUTE dtec_4530 NUMERIC
@ATTRIBUTE tec_15 NUMERIC
@ATTRIBUTE dtec_3015 NUMERIC
@ATTRIBUTE tec NUMERIC
@ATTRIBUTE dtec_15tow NUMERIC
@ATTRIBUTE f2nd_tec_cn0 NUMERIC
@ATTRIBUTE si_l1 NUMERIC
@ATTRIBUTE numerator_si_l1 NUMERIC
@ATTRIBUTE p_l1 NUMERIC
@ATTRIBUTE avg_cn0_l2 NUMERIC
@ATTRIBUTE avgccd_l2c_e5a NUMERIC
@ATTRIBUTE sigmaccd_l2c_e5a NUMERIC
@ATTRIBUTE si_l2c_e5a NUMERIC
@ATTRIBUTE numerator_si_l2c_e5a NUMERIC
@ATTRIBUTE avg_cn0_l5_e5b NUMERIC
@ATTRIBUTE phi01_l5_e5b NUMERIC
@ATTRIBUTE phi03_l5_e5b NUMERIC
@ATTRIBUTE phi10_l5_e5b NUMERIC
@ATTRIBUTE phi30_l5_e5b NUMERIC
@ATTRIBUTE phi60_l5_e5b NUMERIC
@ATTRIBUTE avgccd_l5_e5b NUMERIC
@ATTRIBUTE sigmaccd_l5_e5b NUMERIC
@ATTRIBUTE si_l5_e5b NUMERIC
@ATTRIBUTE numerator_si_l5_e5b NUMERIC
@ATTRIBUTE p_l5_e5b NUMERIC
@ATTRIBUTE t_l1 NUMERIC
@ATTRIBUTE t_e5b NUMERIC
@ATTRIBUTE vphi60_l1 NUMERIC
@ATTRIBUTE vphi60_l5_e5b NUMERIC
@ATTRIBUTE vtec NUMERIC
@ATTRIBUTE s4 NUMERIC
@ATTRIBUTE class        {0.0}
@DATA
10.0,48.6,0.021,0.024,0.026,0.026,0.026,-22.59,0.135,77.644,-0.156,76.093,-0.114,73.808,-0.094,74.96,-0.062,38.9,0.018,1.997,2.0,44.4,-35.339,0.164,0.024,2.266,52.4,0.014,0.016,0.019,0.019,0.019,-43.293,0.13,0.008,0.911,1.87,6.4E-5,2.7E-5,0.024832685,0.01814696,68.38017,0.104,0.0
10.0,49.0,0.018,0.021,0.024,0.024,0.024,-22.829,0.1,75.398,-0.079,74.703,-0.063,76.578,-0.069,78.929,-0.081,38.8,0.013,1.452,1.85,44.9,-35.606,0.194,0.029,2.777,52.0,0.014,0.016,0.017,0.017,0.017,-43.686,0.062,0.007,0.796,1.85,4.9E-5,2.8E-5,0.022922477,0.016236756,72.000786,0.051,0.0
10.0,49.6,0.019,0.023,0.024,0.025,0.025,-22.881,0.098,82.052,-0.099,84.146,-0.122,83.289,-0.141,81.366,-0.153,39.8,0.015,1.626,1.99,45.6,-35.884,0.166,0.016,1.51,51.4,0.014,0.016,0.018,0.018,0.018,-44.286,0.27,0.015,1.595,1.83,5.6E-5,2.8E-5,0.014560247,0.010483377,27.599447,0.071,0.0
10.0,49.5,0.017,0.02,0.023,0.024,0.024,-23.084,0.151,81.49,-0.166,81.005,-0.167,83.242,-0.157,78.701,-0.109,40.1,0.014,1.544,1.88,45.6,-36.188,0.183,0.029,2.812,51.1,0.014,0.016,0.018,0.019,0.019,-44.555,0.095,0.008,0.921,1.83,4.2E-5,2.9E-5,0.013977837,0.011065787,26.695475,0.071,0.0
10.0,49.2,0.019,0.023,0.025,0.025,0.025,-23.217,0.13,76.026,-0.091,76.159,-0.087,80.348,-0.136,81.205,-0.177,39.6,0.014,1.555,1.96,45.4,-36.435,0.181,0.027,2.551,51.2,0.014,0.016,0.018,0.018,0.018,-44.813,0.082,0.007,0.814,1.82,5.7E-5,2.8E-5,0.014560247,0.010483377,27.544836,0.07,0.0
10.0,49.5,0.019,0.022,0.024,0.025,0.025,-23.432,0.112,81.852,-0.189,81.604,-0.19,80.624,-0.187,80.995,-0.165,40.2,0.014,1.524,1.97,45.9,-36.776,0.14,0.018,1.73,50.8,0.015,0.017,0.018,0.018,0.018,-45.52,0.33,0.014,1.55,1.82,5.4E-5,3.0E-5,0.022288185,0.016047493,64.37654,0.069,0.0
10.0,50.4,0.019,0.023,0.026,0.026,0.026,-23.72,0.102,80.062,-0.151,79.044,-0.151,78.187,-0.137,76.197,-0.141,40.5,0.009,1.021,1.97,45.7,-37.068,0.244,0.016,1.554,50.3,0.015,0.018,0.02,0.02,0.02,-45.939,0.054,0.01,1.112,1.85,4.9E-5,3.4E-5,0.023179714,0.017830547,60.562984,0.041,0.0
10.0,49.5,0.02,0.024,0.026,0.026,0.026,-23.936,0.114,79.091,-0.135,78.872,-0.166,78.558,-0.176,80.595,-0.177,40.5,0.021,2.404,1.92,45.7,-37.345,0.111,0.015,1.472,50.3,0.015,0.018,0.019,0.019,0.019,-46.245,0.153,0.009,0.966,1.86,5.3E-5,3.5E-5,0.023179714,0.01693902,64.05861,0.142,0.0
10.0,49.1,0.02,0.023,0.024,0.024,0.024,-24.258,0.158,79.624,-0.167,78.948,-0.174,78.349,-0.172,80.234,-0.166,40.0,0.016,1.73,1.81,45.8,-37.747,0.167,0.016,1.549,50.3,0.016,0.017,0.019,0.019,0.019,-46.592,0.072,0.008,0.888,1.84,6.0E-5,3.6E-5,0.023497222,0.018601967,76.907555,0.081,0.0
10.0,49.3,0.026,0.028,0.03,0.03,0.03,-24.465,0.13,79.348,-0.2,77.635,-0.192,79.529,-0.197,73.875,-0.2,40.0,0.019,2.153,2.11,45.7,-38.106,0.145,0.021,2.016,50.6,0.016,0.017,0.019,0.019,0.019,-46.973,0.208,0.008,0.894,1.83,1.16E-4,3.2E-5,0.029371528,0.018601967,70.812195,0.082,0.0
10.0,49.1,0.023,0.025,0.03,0.03,0.03,-24.444,0.112,73.903,-0.18,74.874,-0.134,77.14,-0.107,76.245,-0.105,40.1,0.017,1.881,1.95,45.7,-38.444,0.15,0.016,1.532,50.4,0.015,0.017,0.019,0.019,0.019,-47.434,0.253,0.013,1.442,1.79,9.6E-5,3.1E-5,0.029371528,0.018601967,73.08394,0.077,0.0
10.0,48.8,0.02,0.023,0.027,0.027,0.027,-24.72,0.166,75.702,-0.13,74.941,-0.106,75.417,-0.168,78.52,-0.2,39.5,0.02,2.174,1.72,45.5,-38.945,0.284,0.023,2.24,50.6,0.015,0.016,0.019,0.02,0.02,-47.444,0.084,0.012,1.248,1.82,5.5E-5,3.0E-5,0.017161027,0.012711871,31.720448,0.084,0.0
10.0,49.0,0.021,0.023,0.026,0.026,0.026,-25.131,0.099,75.598,-0.217,73.532,-0.196,77.654,-0.218,79.025,-0.201,39.4,0.02,2.176,1.88,45.7,-39.417,0.199,0.024,2.26,51.2,0.014,0.016,0.019,0.019,0.019,-47.563,0.027,0.012,1.269,1.85,6.8E-5,2.9E-5,0.016525434,0.012076278,31.924458,0.094,0.0
10.0,49.8,0.021,0.027,0.033,0.033,0.033,-25.33,0.129,78.235,-0.156,74.141,-0.175,74.865,-0.196,75.797,-0.271,39.9,0.02,2.236,2.02,45.4,-39.765,0.22,0.019,1.811,51.7,0.016,0.022,0.028,0.029,0.03,-47.99,0.182,0.014,1.489,1.94,7.8E-5,3.6E-5,0.027818993,0.025289994,53.865032,0.098,0.0
10.0,50.1,0.02,0.025,0.031,0.032,0.032,-25.528,0.089,72.085,-0.223,69.02,-0.144,68.943,-0.154,70.895,-0.174,39.9,0.011,1.198,2.01,45.1,-40.086,0.193,0.025,2.376,52.0,0.015,0.022,0.028,0.029,0.029,-48.358,0.132,0.013,1.412,1.98,6.3E-5,3.7E-5,0.026975995,0.024446994,50.381435,0.045,0.0
10.0,49.6,0.02,0.027,0.034,0.035,0.035,-25.843,0.137,70.038,-0.279,67.306,-0.268,69.229,-0.101,71.266,-0.057,39.8,0.017,1.957,2.0,44.8,-40.463,0.151,0.026,2.485,52.1,0.017,0.027,0.037,0.038,0.038,-48.772,0.194,0.014,1.559,2.03,6.6E-5,4.1E-5,0.029504992,0.03203399,50.645084,0.076,0.0
10.0,49.9,0.02,0.03,0.045,0.047,0.047,-25.963,0.112,69.267,-0.095,66.725,-0.037,64.898,-0.143,65.773,-0.228,39.6,0.02,2.249,2.0,44.4,-40.74,0.167,0.035,3.226,52.0,0.017,0.03,0.047,0.051,0.052,-49.205,0.056,0.027,3.014,1.95,6.0E-5,3.5E-5,0.046716932,0.051686823,64.98313,0.095,0.0
10.0,50.1,0.022,0.037,0.056,0.057,0.06,-26.201,0.069,66.64,-0.146,68.182,-0.331,67.049,-0.283,64.545,-0.09,39.7,0.017,1.904,2.06,44.9,-41.233,0.236,0.034,3.225,52.3,0.021,0.038,0.064,0.066,0.07,-49.529,0.176,0.022,2.412,2.05,7.1E-5,4.5E-5,0.059638638,0.06957842,63.76987,0.08,0.0
10.0,50.5,0.02,0.028,0.035,0.035,0.036,-26.331,0.189,65.116,0.117,65.459,-0.262,65.526,-0.254,66.116,-0.157,39.8,0.021,2.341,2.03,45.1,-41.551,0.179,0.027,2.593,52.6,0.016,0.024,0.034,0.034,0.035,-49.784,0.161,0.015,1.707,2.0,6.4E-5,3.7E-5,0.025255088,0.02455356,32.53864,0.1,0.0
10.0,50.4,0.021,0.027,0.035,0.036,0.036,-26.622,0.102,67.982,-0.149,68.172,-0.059,68.639,-0.006,68.867,-0.176,40.0,0.017,1.929,2.06,45.4,-41.936,0.14,0.024,2.331,52.7,0.016,0.024,0.035,0.036,0.036,-50.19,0.151,0.015,1.683,2.02,6.5E-5,3.8E-5,0.025255088,0.025255088,33.89253,0.091,0.0
10.0,50.4,0.021,0.028,0.033,0.034,0.036,-26.717,0.104,66.411,-0.085,64.336,-0.024,63.965,-0.058,61.242,-0.113,39.9,0.02,2.293,2.11,44.8,-41.974,0.172,0.035,3.315,52.5,0.017,0.024,0.032,0.034,0.037,-50.503,0.054,0.025,2.842,2.08,7.1E-5,4.3E-5,0.025255088,0.02595662,30.139927,0.069,0.0
10.0,50.2,0.021,0.03,0.04,0.042,0.043,-26.755,0.101,59.014,-0.382,62.46,-0.185,60.376,0.01,60.014,0.065,40.2,0.015,1.752,2.04,44.8,-42.255,0.242,0.033,3.122,52.7,0.018,0.031,0.041,0.044,0.045,-50.716,0.091,0.019,2.162,2.06,6.2E-5,4.1E-5,0.033803903,0.035376176,37.08936,0.068,0.0
10.0,50.3,0.019,0.024,0.028,0.028,0.029,-26.846,0.094,62.679,0.029,68.962,-0.06,69.219,-0.032,67.972,-0.126,40.7,0.016,1.803,2.06,45.4,-42.344,0.139,0.034,3.248,52.6,0.015,0.018,0.024,0.025,0.025,-50.843,0.124,0.015,1.698,1.94,5.9E-5,3.1E-5,0.02279798,0.019653432,42.007496,0.066,0.0
10.0,50.6,0.019,0.023,0.025,0.025,0.025,-27.05,0.139,66.706,-0.119,67.268,-0.177,67.363,-0.124,66.64,-0.034,40.6,0.012,1.39,2.0,45.6,-42.536,0.219,0.025,2.401,52.7,0.014,0.019,0.022,0.023,0.023,-51.0,0.093,0.013,1.496,1.94,4.6E-5,2.9E-5,0.02499725,0.02299747,66.625336,0.064,0.0
10.0,50.2,0.018,0.022,0.026,0.027,0.027,-27.116,0.089,70.685,-0.033,73.779,-0.104,72.094,0.012,70.257,-0.089,40.9,0.014,1.557,2.0,46.5,-42.885,0.153,0.026,2.583,52.6,0.014,0.017,0.025,0.026,0.026,-51.283,0.097,0.014,1.607,1.93,5.1E-5,2.8E-5,0.02699703,0.02599714,70.24155,0.065,0.0
10.0,50.1,0.019,0.021,0.024,0.024,0.024,-27.221,0.128,69.895,-0.127,71.409,-0.128,70.305,-0.273,67.887,-0.169,41.2,0.014,1.529,2.04,46.7,-43.036,0.172,0.022,2.161,52.6,0.014,0.017,0.019,0.019,0.019,-51.683,0.153,0.009,1.017,1.91,5.5E-5,2.9E-5,0.023997359,0.01899791,67.87206,0.074,0.0
10.0,50.9,0.019,0.023,0.028,0.028,0.028,-27.443,0.095,66.516,-0.143,64.974,-0.14,66.135,-0.192,64.707,-0.021,41.5,0.013,1.464,2.07,46.1,-43.163,0.188,0.031,2.961,52.4,0.016,0.02,0.026,0.026,0.026,-52.069,0.122,0.016,1.728,1.97,6.0E-5,3.5E-5,0.021471368,0.0199377,38.049995,0.055,0.0
10.0,50.5,0.019,0.025,0.032,0.032,0.033,-27.581,0.092,63.841,-0.068,61.946,-0.014,60.814,-0.121,64.193,-0.073,41.0,0.018,2.063,2.07,45.7,-43.216,0.128,0.023,2.174,52.2,0.015,0.02,0.029,0.03,0.031,-52.328,0.099,0.014,1.601,1.96,6.2E-5,3.2E-5,0.025305541,0.02377187,37.747746,0.102,0.0
10.0,50.0,0.02,0.023,0.028,0.028,0.028,-27.791,0.112,65.135,-0.08,63.251,-0.084,64.917,-0.159,65.516,-0.11,41.0,0.015,1.655,2.05,46.0,-43.574,0.202,0.024,2.309,52.3,0.015,0.02,0.024,0.024,0.024,-52.522,0.145,0.012,1.331,2.01,6.3E-5,3.8E-5,0.021471368,0.01840403,38.525715,0.074,0.0
10.0,50.2,0.019,0.023,0.025,0.026,0.026,-27.969,0.069,64.564,-0.063,65.64,-0.124,64.222,-0.097,65.183,-0.114,40.9,0.011,1.218,2.01,46.0,-43.782,0.135,0.019,1.839,52.4,0.014,0.018,0.02,0.021,0.021,-52.664,0.102,0.012,1.298,1.93,5.5E-5,3.1E-5,0.018781655,0.0151697965,34.01381,0.047,0.0
10.0,50.5,0.018,0.021,0.024,0.024,0.024,-28.057,0.119,64.079,-0.09,66.087,-0.073,69.448,-0.119,71.495,-0.14,41.9,0.012,1.361,2.02,46.4,-43.982,0.145,0.026,2.53,52.8,0.013,0.016,0.018,0.019,0.019,-52.776,0.081,0.008,0.941,1.88,5.2E-5,2.5E-5,0.01733691,0.013725054,37.30754,0.059,0.0
10.0,50.0,0.018,0.021,0.023,0.023,0.023,-28.225,0.101,69.971,-0.131,67.772,-0.115,64.878,-0.118,65.745,-0.135,41.5,0.015,1.69,1.94,46.5,-44.273,0.105,0.018,1.794,52.8,0.014,0.016,0.018,0.018,0.018,-53.133,0.115,0.007,0.813,1.9,4.9E-5,2.7E-5,0.02292625,0.017942281,65.32405,0.066,0.0
10.0,50.2,0.018,0.021,0.023,0.023,0.023,-28.412,0.089,66.221,-0.133,64.869,-0.145,65.849,-0.094,66.364,-0.128,41.5,0.009,0.984,1.92,46.4,-44.548,0.149,0.015,1.467,52.6,0.013,0.016,0.018,0.018,0.018,-53.567,0.085,0.007,0.735,1.92,4.6E-5,2.8E-5,0.02292625,0.017942281,65.93909,0.039,0.0
10.0,50.5,0.018,0.021,0.026,0.026,0.026,-28.521,0.061,66.963,-0.087,66.135,-0.1,64.155,-0.102,60.1,-0.067,41.6,0.01,1.19,1.97,46.0,-44.692,0.108,0.021,2.016,52.8,0.014,0.017,0.021,0.021,0.021,-53.726,0.032,0.009,0.973,1.88,4.7E-5,2.5E-5,0.02591663,0.020932663,59.71519,0.052,0.0
10.0,50.7,0.017,0.021,0.025,0.025,0.025,-28.574,0.11,58.824,-0.093,62.689,-0.145,64.46,-0.115,64.193,-0.127,41.8,0.013,1.493,1.99,46.2,-45.026,0.178,0.019,1.846,52.8,0.013,0.016,0.019,0.019,0.019,-53.983,0.14,0.009,0.956,1.89,4.8E-5,2.5E-5,0.020652048,0.015695557,43.806034,0.057,0.0
10.0,50.7,0.018,0.022,0.026,0.026,0.026,-28.687,0.079,64.383,-0.117,64.945,-0.097,65.155,-0.073,62.955,-0.065,41.9,0.011,1.296,2.05,46.5,-45.229,0.104,0.024,2.299,52.8,0.014,0.017,0.02,0.02,0.02,-54.231,0.087,0.007,0.8,1.93,5.5E-5,2.7E-5,0.021478131,0.016521638,42.96121,0.065,0.0
10.0,50.8,0.019,0.022,0.024,0.024,0.024,-28.745,0.078,60.195,-0.095,60.985,-0.088,60.109,-0.113,60.004,-0.139,41.5,0.012,1.353,1.99,46.1,-45.384,0.159,0.017,1.617,52.5,0.014,0.017,0.018,0.019,0.019,-54.617,0.167,0.009,1.061,1.94,5.3E-5,2.9E-5,0.015736345,0.012457939,25.796776,0.056,0.0
10.0,50.7,0.018,0.021,0.023,0.023,0.023,-28.913,0.073,60.166,-0.15,57.862,-0.141,58.081,-0.139,61.747,-0.126,41.6,0.015,1.675,1.89,46.1,-45.82,0.175,0.016,1.537,52.2,0.014,0.016,0.017,0.017,0.017,-55.081,0.088,0.007,0.733,1.88,4.6E-5,2.6E-5,0.015080663,0.011146578,26.546124,0.07,0.0
10.0,50.8,0.018,0.021,0.023,0.023,0.023,-29.029,0.081,60.252,-0.108,59.624,-0.085,61.413,-0.085,60.737,-0.074,42.1,0.012,1.43,1.79,46.4,-46.155,0.164,0.02,1.939,52.1,0.014,0.016,0.018,0.018,0.018,-55.311,0.048,0.007,0.796,1.9,4.1E-5,2.9E-5,0.022647763,0.017724335,58.890907,0.051,0.0
10.0,50.9,0.019,0.022,0.024,0.025,0.025,-29.045,0.127,55.102,-0.072,54.816,-0.074,55.587,-0.093,52.465,-0.101,42.0,0.014,1.58,1.73,45.4,-46.187,0.169,0.017,1.626,51.8,0.015,0.017,0.018,0.019,0.019,-55.641,0.087,0.007,0.828,1.93,4.2E-5,3.2E-5,0.024617132,0.01870902,50.870335,0.06,0.0
10.0,50.9,0.021,0.024,0.025,0.026,0.026,-29.315,0.101,54.74,-0.12,56.596,-0.121,58.196,-0.142,57.815,-0.158,42.0,0.02,2.278,1.86,45.9,-46.542,0.169,0.019,1.857,52.1,0.014,0.016,0.018,0.018,0.018,-55.758,0.081,0.007,0.802,1.9,7.9E-5,2.9E-5,0.025601817,0.017724335,56.05772,0.099,0.0
10.0,51.0,0.024,0.027,0.028,0.028,0.029,-29.505,0.083,59.262,-0.143,55.311,-0.112,54.007,-0.098,57.015,-0.095,41.9,0.015,1.708,2.12,45.8,-46.814,0.262,0.026,2.548,52.4,0.015,0.017,0.018,0.018,0.018,-56.016,0.074,0.007,0.795,1.88,1.01E-4,2.9E-5,0.025441542,0.015791303,43.881355,0.064,0.0
10.0,51.4,0.025,0.028,0.03,0.03,0.03,-29.554,0.115,57.91,-0.078,59.471,-0.065,60.166,-0.08,59.414,-0.076,42.4,0.016,1.807,2.07,46.1,-47.178,0.125,0.015,1.441,52.6,0.014,0.017,0.018,0.018,0.018,-56.038,0.074,0.009,1.051,1.88,1.1E-4,2.5E-5,0.026318837,0.015791303,45.727737,0.073,0.0
10.0,51.2,0.024,0.027,0.029,0.03,0.03,-29.717,0.08,58.139,-0.084,55.673,-0.061,54.788,-0.07,53.807,-0.075,41.9,0.017,1.949,1.99,45.6,-47.267,0.131,0.019,1.817,52.7,0.014,0.016,0.018,0.018,0.018,-56.345,0.068,0.006,0.666,1.9,1.2E-4,2.7E-5,0.017891536,0.01073492,19.137775,0.073,0.0
10.0,51.1,0.023,0.025,0.026,0.026,0.026,-29.772,0.108,54.93,-0.093,56.178,-0.093,54.312,-0.105,56.711,-0.107,41.8,0.02,2.307,1.82,45.9,-47.59,0.113,0.017,1.613,52.9,0.014,0.016,0.017,0.017,0.017,-56.352,0.078,0.011,1.185,1.93,7.7E-5,2.6E-5,0.015505997,0.010138537,20.170654,0.095,0.0
10.0,50.9,0.02,0.022,0.025,0.025,0.025,-29.994,0.06,57.615,-0.107,57.758,-0.113,56.758,-0.089,55.197,-0.056,42.1,0.012,1.418,1.7,46.1,-47.689,0.138,0.017,1.638,53.3,0.015,0.016,0.018,0.018,0.018,-56.496,0.093,0.007,0.782,1.87,4.7E-5,2.3E-5,0.014909613,0.01073492,19.632164,0.054,0.0
10.0,51.3,0.019,0.022,0.024,0.024,0.024,-30.122,0.074,55.654,-0.045,54.454,-0.034,55.159,-0.045,54.435,-0.046,42.0,0.012,1.42,1.91,46.0,-47.739,0.103,0.016,1.564,53.4,0.013,0.015,0.017,0.017,0.017,-56.704,0.095,0.007,0.808,1.9,6.2E-5,2.5E-5,0.02312539,0.016380485,50.539845,0.054,0.0
10.0,51.5,0.02,0.022,0.025,0.026,0.026,-30.249,0.076,58.062,-0.066,59.804,-0.065,58.1,-0.074,58.738,-0.071,42.7,0.011,1.325,1.97,46.5,-47.895,0.129,0.016,1.571,53.2,0.014,0.016,0.018,0.018,0.018,-56.965,0.049,0.006,0.662,1.89,5.7E-5,2.5E-5,0.025052506,0.017344043,54.534935,0.055,0.0
10.0,51.1,0.02,0.024,0.028,0.028,0.028,-30.288,0.101,57.596,-0.055,55.273,-0.055,55.187,-0.04,56.149,-0.058,42.2,0.014,1.581,2.02,46.3,-47.953,0.162,0.018,1.724,53.5,0.013,0.016,0.019,0.019,0.019,-56.961,0.069,0.007,0.836,1.96,7.0E-5,2.8E-5,0.025753798,0.017475791,47.501633,0.065,0.0
10.0,51.0,0.019,0.022,0.023,0.024,0.024,-30.301,0.132,53.15,-0.079,56.634,-0.082,59.414,-0.073,57.691,-0.071,42.3,0.019,2.227,1.86,46.4,-48.209,0.131,0.017,1.702,53.5,0.014,0.016,0.017,0.018,0.018,-57.089,0.053,0.006,0.717,1.91,4.6E-5,2.4E-5,0.022074685,0.016556012,48.806156,0.107,0.0
10.0,51.2,0.017,0.02,0.023,0.023,0.023,-30.501,0.086,60.204,-0.057,57.577,-0.039,56.834,-0.038,55.387,-0.036,42.4,0.009,1.074,1.96,46.4,-48.245,0.133,0.018,1.726,53.6,0.013,0.015,0.017,0.017,0.017,-57.207,0.048,0.006,0.632,1.92,4.4E-5,2.4E-5,0.021154905,0.015636235,46.856987,0.04,0.0
10.0,51.0,0.019,0.022,0.025,0.025,0.025,-30.572,0.112,56.273,-0.05,55.835,-0.051,56.844,-0.052,56.825,-0.052,42.4,0.012,1.332,2.03,46.5,-48.223,0.126,0.021,2.098,53.4,0.014,0.017,0.018,0.018,0.019,-57.446,0.077,0.007,0.799,1.96,5.7E-5,2.9E-5,0.0141272005,0.010736671,18.14561,0.056,0.0
10.0,50.8,0.018,0.022,0.025,0.026,0.026,-30.558,0.097,57.843,-0.062,60.185,-0.054,61.299,-0.061,63.308,-0.057,42.9,0.015,1.764,1.92,46.9,-48.318,0.148,0.021,2.079,53.1,0.013,0.016,0.018,0.019,0.019,-57.592,0.066,0.006,0.657,1.89,4.4E-5,2.4E-5,0.014692288,0.010736671,20.215792,0.071,0.0
10.0,51.2,0.018,0.021,0.025,0.025,0.025,-30.702,0.073,64.041,-0.062,61.756,-0.047,59.29,-0.045,59.252,-0.035,43.0,0.01,1.13,2.0,46.8,-48.318,0.103,0.019,1.883,53.1,0.014,0.016,0.018,0.018,0.019,-57.813,0.112,0.008,0.894,1.9,5.3E-5,2.6E-5,0.023335226,0.017734772,51.623447,0.042,0.0
10.0,51.2,0.018,0.022,0.026,0.026,0.026,-30.767,0.105,57.872,-0.034,59.519,-0.035,60.576,-0.025,60.899,-0.039,43.1,0.016,1.8,2.05,46.9,-48.369,0.115,0.015,1.508,52.7,0.014,0.017,0.019,0.019,0.019,-58.142,0.086,0.008,0.875,1.88,5.8E-5,2.5E-5,0.024268635,0.017734772,53.0584,0.09,0.0
10.0,51.4,0.019,0.021,0.024,0.025,0.025,-30.748,0.08,60.452,-0.051,59.414,-0.073,57.548,-0.059,57.663,-0.062,43.4,0.011,1.288,2.01,46.8,-48.422,0.095,0.013,1.308,52.5,0.015,0.016,0.019,0.019,0.019,-58.298,0.067,0.007,0.742,1.93,4.8E-5,2.9E-5,0.023335226,0.017734772,50.239025,0.049,0.0
10.0,51.4,0.018,0.021,0.023,0.023,0.023,-30.819,0.094,57.758,-0.053,57.872,-0.042,55.54,-0.034,58.034,-0.033,43.3,0.013,1.49,2.03,47.1,-48.568,0.092,0.015,1.475,52.5,0.014,0.017,0.018,0.018,0.019,-58.391,0.095,0.007,0.796,1.89,4.8E-5,2.7E-5,0.02192605,0.018112823,52.74091,0.052,0.0
10.0,51.3,0.025,0.038,0.047,0.059,0.07,-30.86,0.128,58.348,-0.024,58.272,-0.028,56.435,-0.042,58.148,-0.055,43.5,0.019,2.175,2.68,47.1,-48.651,0.156,0.012,1.219,52.5,0.02,0.03,0.035,0.044,0.051,-58.547,0.033,0.006,0.636,2.51,2.75E-4,1.49E-4,0.06673145,0.04861863,52.844513,0.096,0.0
10.0,51.4,0.02,0.024,0.03,0.032,0.034,-30.911,0.097,57.853,-0.048,54.512,-0.049,57.872,-0.065,56.606,-0.058,43.4,0.017,1.977,2.1,46.9,-48.694,0.115,0.02,1.958,52.4,0.013,0.017,0.02,0.022,0.024,-58.706,0.071,0.007,0.792,1.85,5.5E-5,2.5E-5,0.019720437,0.013920308,19.043102,0.084,0.0
10.0,51.2,0.018,0.023,0.025,0.025,0.026,-30.967,0.08,56.93,-0.046,55.825,-0.046,55.959,-0.048,58.557,-0.07,43.1,0.01,1.16,2.08,46.9,-48.786,0.172,0.018,1.755,52.4,0.014,0.017,0.019,0.019,0.019,-58.749,0.075,0.006,0.697,1.89,5.0E-5,2.7E-5,0.015080335,0.011020244,19.699448,0.049,0.0
10.0,51.4,0.018,0.021,0.023,0.023,0.023,-31.097,0.089,58.529,-0.075,55.292,-0.069,56.168,-0.083,53.188,-0.065,43.2,0.013,1.449,2.02,46.7,-48.97,0.107,0.015,1.491,52.4,0.014,0.016,0.017,0.018,0.018,-58.974,0.103,0.007,0.785,1.84,4.7E-5,2.6E-5,0.02056822,0.016096868,42.535484,0.052,0.0
10.0,51.5,0.019,0.022,0.023,0.023,0.023,-31.089,0.063,52.122,-0.047,54.55,-0.045,57.072,-0.05,58.253,-0.047,43.2,0.011,1.31,2.09,47.1,-49.116,0.142,0.02,1.977,52.0,0.015,0.016,0.017,0.017,0.017,-59.245,0.096,0.009,0.978,1.89,5.1E-5,3.0E-5,0.02056822,0.015202598,46.586063,0.049,0.0
10.0,51.4,0.019,0.021,0.023,0.023,0.023,-31.182,0.075,58.348,-0.04,59.5,-0.05,56.711,-0.06,53.788,-0.053,42.9,0.013,1.507,2.06,47.1,-49.239,0.141,0.018,1.752,51.7,0.014,0.016,0.017,0.017,0.017,-59.388,0.051,0.008,0.825,1.82,5.0E-5,2.7E-5,0.02056822,0.015202598,43.015316,0.065,0.0
10.0,51.9,0.019,0.022,0.023,0.023,0.023,-31.327,0.074,53.55,-0.065,52.017,-0.067,52.798,-0.075,52.741,-0.086,43.2,0.012,1.431,2.08,46.6,-49.448,0.137,0.017,1.687,51.6,0.016,0.018,0.019,0.019,0.019,-59.525,0.059,0.007,0.777,1.94,5.1E-5,3.4E-5,0.022489822,0.018578546,50.42718,0.064,0.0
10.0,51.5,0.018,0.022,0.025,0.025,0.025,-31.374,0.076,56.301,-0.091,54.807,-0.073,54.283,-0.072,53.626,-0.065,43.2,0.011,1.249,1.99,46.6,-49.66,0.134,0.017,1.673,51.6,0.015,0.018,0.019,0.019,0.02,-59.575,0.043,0.007,0.825,1.89,4.4E-5,3.1E-5,0.024445457,0.019556366,51.273354,0.051,0.0
10.0,51.9,0.017,0.02,0.022,0.022,0.022,-31.478,0.07,53.598,-0.043,51.989,-0.035,52.589,-0.033,50.18,-0.032,43.4,0.015,1.785,2.0,46.4,-49.773,0.114,0.015,1.489,51.9,0.014,0.016,0.017,0.017,0.017,-59.629,0.054,0.008,0.881,1.86,4.3E-5,2.7E-5,0.013897301,0.010738824,20.023787,0.069,0.0
