@RELATION observations-time_17_05_17_00_42
@ATTRIBUTE Attribute 0 NUMERIC
@ATTRIBUTE Attribute 1 NUMERIC
@ATTRIBUTE Attribute 2 NUMERIC
@ATTRIBUTE Attribute 3 NUMERIC
@ATTRIBUTE Attribute 4 NUMERIC
@ATTRIBUTE Attribute 5 NUMERIC
@ATTRIBUTE Attribute 6 NUMERIC
@ATTRIBUTE Attribute 7 NUMERIC
@ATTRIBUTE Attribute 8 NUMERIC
@ATTRIBUTE Attribute 9 NUMERIC
@ATTRIBUTE Attribute 10 NUMERIC
@ATTRIBUTE Attribute 11 NUMERIC
@ATTRIBUTE Attribute 12 NUMERIC
@ATTRIBUTE Attribute 13 NUMERIC
@ATTRIBUTE Attribute 14 NUMERIC
@ATTRIBUTE Attribute 15 NUMERIC
@ATTRIBUTE Attribute 16 NUMERIC
@ATTRIBUTE Attribute 17 NUMERIC
@ATTRIBUTE Attribute 18 NUMERIC
@ATTRIBUTE Attribute 19 NUMERIC
@ATTRIBUTE Attribute 20 NUMERIC
@ATTRIBUTE Attribute 21 NUMERIC
@ATTRIBUTE Attribute 22 NUMERIC
@ATTRIBUTE Attribute 23 NUMERIC
@ATTRIBUTE Attribute 24 NUMERIC
@ATTRIBUTE Attribute 25 NUMERIC
@ATTRIBUTE Attribute 26 NUMERIC
@ATTRIBUTE Attribute 27 NUMERIC
@ATTRIBUTE Attribute 28 NUMERIC
@ATTRIBUTE Attribute 29 NUMERIC
@ATTRIBUTE Attribute 30 NUMERIC
@ATTRIBUTE Attribute 31 NUMERIC
@ATTRIBUTE Attribute 32 NUMERIC
@ATTRIBUTE Attribute 33 NUMERIC
@ATTRIBUTE Attribute 34 NUMERIC
@ATTRIBUTE Attribute 35 NUMERIC
@ATTRIBUTE Attribute 36 NUMERIC
@ATTRIBUTE Attribute 37 NUMERIC
@ATTRIBUTE Attribute 38 NUMERIC
@ATTRIBUTE Attribute 39 NUMERIC
@ATTRIBUTE Attribute 40 NUMERIC
@ATTRIBUTE Attribute 41 NUMERIC
@ATTRIBUTE Attribute 42 NUMERIC
@ATTRIBUTE Attribute 43 NUMERIC
@ATTRIBUTE Attribute 44 NUMERIC
@ATTRIBUTE Attribute 45 NUMERIC
@ATTRIBUTE Attribute 46 NUMERIC
@ATTRIBUTE Attribute 47 NUMERIC
@ATTRIBUTE Attribute 48 NUMERIC
@ATTRIBUTE Attribute 49 NUMERIC
@ATTRIBUTE Attribute 50 NUMERIC
@ATTRIBUTE Attribute 51 NUMERIC
@ATTRIBUTE Attribute 52 NUMERIC
@ATTRIBUTE Attribute 53 NUMERIC
@ATTRIBUTE Attribute 54 NUMERIC
@ATTRIBUTE Attribute 55 NUMERIC
@ATTRIBUTE Attribute 56 NUMERIC
@ATTRIBUTE Attribute 57 NUMERIC
@ATTRIBUTE Attribute 58 NUMERIC
@ATTRIBUTE class        {1.0,2.0,3.0}
@DATA
253.0,5.74E-4,0.0488194,0.059858073,-0.08654046,-0.35401714,-0.09994355,-0.10018476,-0.16151339,-0.10191433,0.78488404,-0.37192455,-0.02522706,-0.44474,-0.2426675,-0.5357136,-0.45752102,-0.30661985,-0.5318575,-0.47118998,-0.3468485,-0.5331918,-0.4449524,-0.3875962,-0.5150931,-0.1276375,-1.190214,1.2859207,1.2815398,1.3027911,-1.2742324,-1.6469581,-1.2663468,-1.372946,-1.8263003,-1.3991544,-1.4255623,-1.3757093,-1.4020166,-1.8964552,0.69603705,0.61946243,0.8699024,-0.061105292,-0.26685172,-0.47813922,-1.0670352,-0.8148694,-1.0264523,1.7578841,1.8802423,1.8569949,1.8203266,-0.33246523,0.35757458,1.863645,0.5946145,1.0027593,-0.063897334,2.0
254.0,-0.1400771,-0.08351935,-0.07185882,-0.02645119,-0.35401714,-0.032530267,-0.0912694,-0.0973507,-0.4029693,-0.1271355,-0.42775685,-0.25189283,-0.44474,-0.27487987,-0.20080763,-0.45137155,-0.30264857,-0.26084584,-0.461243,-0.34204304,-0.2953398,-0.43881693,-0.31455076,-0.2519805,-0.17396389,-0.74063253,0.659964,0.47301158,0.5919789,-0.3857272,-0.89661455,-0.62375623,-0.47857785,-1.8263003,-1.1450952,-1.1717181,-1.1193321,-1.1470137,-1.8849225,0.69603705,0.5722616,0.92168593,0.7391559,-0.25531563,-0.16366304,-0.34689373,-0.3269267,-0.16015087,0.8887256,1.06101,1.0071776,0.9854942,-0.44091055,-0.19293225,1.0581931,0.29270953,0.66810894,0.4887765,2.0
255.0,-0.18428178,-0.19345596,-0.13285092,-0.068376824,-0.4098942,-0.08974513,-0.10156601,-0.1380343,-0.5124438,-0.55353427,-0.5289529,-0.53749174,-0.5381257,-0.5325786,-0.58238083,-0.52516484,-0.5210685,-0.5626542,-0.52589846,-0.5214463,-0.5581413,-0.51172924,-0.51386565,-0.5452176,-0.22955553,-0.29105103,-0.06677287,-0.3331431,-0.2210548,0.028908266,-0.09624795,-0.055311315,0.006320637,-1.8263003,-0.8910362,-0.91787416,-0.86295503,-0.8920108,-1.8733897,0.69603705,-0.0055663646,-0.008753035,0.11182892,-0.6129338,-0.5920799,-0.5012096,-0.7606536,-0.75467145,0.1399248,0.15323615,0.16609702,0.14596614,-0.46259964,-0.48653597,0.06651844,-0.15220305,-0.1492102,-0.08792663,3.0
256.0,-0.24857946,-0.29799944,-0.21979706,-0.07596574,-0.43783268,-0.08974513,-0.10035218,-0.1449161,-0.6219184,-0.719356,-0.5743166,-0.62362474,-0.5692543,-0.5970032,-0.6317932,-0.5497626,-0.56872374,-0.6037166,-0.5445491,-0.55988985,-0.59140736,-0.5314198,-0.5430471,-0.57629544,-0.2666166,0.24027254,-0.44022787,-0.7919338,-0.6552934,0.44354448,0.37897,0.48841894,0.44811684,-1.8263003,-0.63697714,-0.6640301,-0.60657793,-0.6370079,-1.861857,0.69603705,-0.5919869,-0.6349354,-0.54988104,-0.6936863,-0.6467713,-0.38118616,-0.598006,-0.66974,-0.060160194,-0.15647328,-0.14687772,-0.0651208,-0.50597775,-0.5232364,-0.26683277,-0.56533617,-0.61257225,-0.5264613,3.0
257.0,-0.27039477,-0.30878568,-0.2866288,-0.073353164,-0.43783268,-0.090955116,-0.10005919,-0.14370166,-0.70402426,-0.77857804,-0.6057223,-0.6462914,-0.583781,-0.6131094,-0.63728344,-0.5589868,-0.5806376,-0.60576975,-0.5532527,-0.56950074,-0.5930706,-0.54197854,-0.5564449,-0.58010864,-0.21102498,0.81246716,-0.59593296,-0.9765089,-0.83255255,0.81869066,0.879199,0.78499913,0.8468112,-1.8263003,-0.3829181,-0.410186,-0.3502009,-0.38200492,-1.8503244,0.69603705,-0.64672107,-0.7029431,-0.644411,-0.71675843,-0.6558866,-0.2954547,-0.43535832,-0.49987698,-0.33229977,-0.33708122,-0.36575317,-0.3049105,-0.5276668,-0.5232364,-0.28847015,-0.61300534,-0.67049253,-0.5925419,3.0
258.0,-0.27096885,-0.31625307,-0.3326973,-0.07571693,-0.4098942,-0.09112797,-0.10106374,-0.14633293,-0.70402426,-0.77857804,-0.5882747,-0.62815803,-0.5588781,-0.5916345,-0.6153224,-0.53900105,-0.56475246,-0.58729166,-0.53584546,-0.5534826,-0.57643765,-0.5188635,-0.53607285,-0.5593265,0.02060687,1.3029196,-0.73943263,-1.1276745,-0.9845118,1.1148591,1.0792904,1.0074337,1.0838728,-1.8263003,-0.12885898,-0.15634194,-0.0938238,-0.127002,-1.8387916,0.69603705,-0.7987996,-0.8619612,-0.7495988,-0.71675843,-0.63765615,0.13320097,0.016440261,-0.024260582,-0.5885606,-0.5672145,-0.6114953,-0.5500177,-0.5276668,-0.5232364,-0.5563957,-0.7083438,-0.7670263,-0.65261513,3.0
259.0,-0.30082133,-0.32247588,-0.34243008,-0.079075955,-0.38195568,-0.094757915,-0.10173343,-0.14977385,-0.6857785,-0.7312004,-0.55337954,-0.58735824,-0.52774954,-0.5540535,-0.57963574,-0.50517917,-0.5250398,-0.5523886,-0.50973463,-0.5246499,-0.5481615,-0.5070206,-0.5226751,-0.5436923,0.59505385,1.4255328,-0.8329234,-1.2557147,-1.0965838,1.0556256,1.0542793,1.0321492,1.0515463,-1.8263003,0.1252001,0.09750213,0.1625533,0.12800092,-1.827259,0.69603705,-0.8285797,-0.89674294,-0.7726752,-0.6706142,-0.6011951,0.54471004,0.35980746,0.3834107,-0.7426106,-0.70051306,-0.679976,-0.6169075,-0.48428866,-0.48653597,-0.64267576,-0.7242335,-0.7863331,-0.6706371,3.0
260.0,-0.28704327,-0.32247588,-0.33464384,-0.0754681,2.7192192,-0.089053705,-0.10077074,-0.1449161,2.1970506,2.135147,2.4545858,2.4544966,2.4688952,2.4497468,2.3768706,2.8078303,2.7989144,2.7510788,2.1896312,2.1760097,2.1463854,2.5184822,2.5066905,2.4765732,0.87301207,1.3437908,-0.9579452,-1.4000641,-1.2403613,0.976647,1.0542793,0.93328875,0.9545665,-1.8263003,0.37925917,0.35134622,0.41893038,0.38300386,-1.8157262,0.69603705,-0.81245375,-0.8688508,-0.75506675,2.0403621,2.3430307,2.4650877,2.3838663,2.3538218,-0.87597835,-0.883337,-0.88101685,-0.82087326,3.8535244,3.9542193,-0.82225305,-0.7162886,-0.7670263,-0.65862244,3.0
261.0,-0.2640798,-0.2984143,-0.33010188,-0.07472166,-0.38195568,-0.08888086,-0.10001734,-0.14228483,-0.6310412,-0.6956672,-0.52197385,-0.5601584,-0.50284666,-0.5298942,-0.55767465,-0.49288028,-0.5151116,-0.54006994,-0.49605748,-0.5118354,-0.5348551,-0.47448832,-0.4896395,-0.51299584,0.97493005,0.81246716,-1.0211767,-1.4873921,-1.3105004,0.8384357,0.82917595,0.71085334,0.8037093,-1.8263003,0.63331825,0.6051903,0.6753075,0.63800675,-1.8041935,0.69603705,-0.7455957,-0.81973416,-0.751545,-0.6244699,-0.5647341,0.6818801,0.48631096,0.5023147,-0.9404271,-0.96741253,-0.94854504,-0.86826515,-0.44091055,-0.44983548,-0.93166345,-0.67656434,-0.7348484,-0.65261513,3.0
262.0,-0.24628313,-0.29136175,-0.21849936,-0.07260671,-0.43783268,-0.08490521,-0.0997662,-0.1410704,-0.64016414,-0.6956672,-0.58129567,-0.6054915,-0.5692543,-0.5862658,-0.63453835,-0.5497626,-0.56276685,-0.6037166,-0.54579246,-0.5550844,-0.59140736,-0.5385541,-0.5467177,-0.5818246,1.0305218,0.24027254,-1.0162605,-1.4656056,-1.3008112,0.46328875,0.37897,0.41427413,0.44811684,-1.8263003,0.8873773,0.8590343,0.9316846,0.89300966,-1.7926607,0.69603705,-0.6087014,-0.70916605,-0.6561809,-0.70522237,-0.651329,-0.5012096,-0.5257183,-0.66974,-0.81690025,-0.7829769,-0.75906545,-0.74185556,-0.50597775,-0.5232364,-0.85754937,-0.5812259,-0.66405696,-0.5925419,3.0
263.0,-0.22331966,-0.22788893,-0.19968267,-0.07173585,-0.4098942,-0.08542377,-0.0990965,-0.13601024,-0.6127955,-0.5890675,-0.5638481,-0.56469166,-0.5609533,-0.5647909,-0.6263029,-0.5420758,-0.54688174,-0.59755725,-0.5395756,-0.5422699,-0.5847541,-0.52585506,-0.5285481,-0.57438874,1.076848,-0.33192205,-1.0130396,-1.4648148,-1.3008112,-0.030325262,-0.09624795,0.11769389,0.017095994,-1.8263003,1.1414365,1.1128784,1.1880616,1.1480126,-1.781128,0.69603705,-0.51159245,-0.4573596,-0.56878704,-0.6706142,-0.63765615,-0.5697945,-0.6160779,-0.8056303,-0.6387652,-0.5793691,-0.5980619,-0.52691257,-0.50597775,-0.48653597,-0.70496976,-0.49383235,-0.4838606,-0.53847593,3.0
264.0,-0.102761485,-0.15819328,-0.05758411,-0.068501234,-0.4098942,-0.081966676,-0.09825938,-0.12852122,-0.4303379,-0.257424,-0.455673,-0.41509226,-0.48624474,-0.46815386,-0.5851259,-0.48826823,-0.47142762,-0.5688136,-0.49232736,-0.48140094,-0.5631312,-0.49460694,-0.4964302,-0.5589452,1.0861133,-0.86324567,-0.9821867,-1.4542257,-1.2777184,-0.504195,-0.5214428,-0.5001812,-0.5971086,-1.8263003,1.3954954,1.3667226,1.4444387,1.4030155,-1.7695953,0.69603705,0.40688208,-0.014309243,-0.2950207,-0.5552535,-0.57840693,-0.5355021,-0.4534303,-0.70371264,-0.5942983,-0.75964123,-0.65619665,-0.60418874,-0.44091055,-0.30303365,-0.6803974,0.26887488,-0.07198317,-0.3222123,2.0
265.0,0.2170047,-0.023365369,0.12149901,-0.054443084,-0.35401714,-0.0563842,-0.09495275,-0.10625656,0.14440331,0.22819683,-0.24979141,-0.22015962,-0.33475232,-0.350042,-0.4725756,-0.37296626,-0.38405964,-0.4805295,-0.4028044,-0.40771744,-0.48828268,-0.38031587,-0.3782361,-0.4699064,-2.138202,-1.3128272,-0.9730326,-1.4513656,-1.2918217,-1.0965317,-0.9716487,-1.0439113,-1.1466602,-1.8263003,1.61568,1.6205666,1.7008158,1.6580185,-1.7580626,0.69603705,1.1020647,0.6928823,0.25288254,-0.3937485,-0.45535108,-0.86128044,-0.57993406,-0.99247974,-0.40185243,-0.6669366,-0.24413009,-0.10094466,-0.15895273,-0.009429971,-0.31729206,1.0951412,0.66167337,0.11632235,2.0
266.0,-0.3031177,-0.20009364,-0.028385768,-0.10457968,-0.2981401,-0.13503303,-0.11073251,-0.17568181,-0.74051577,-0.80226684,-0.63363844,-0.6689579,-0.5858562,-0.63189995,-0.37649602,-0.5620614,-0.5965226,-0.402511,-0.55573946,-0.58231527,-0.40345436,-0.5412651,-0.5685579,-0.37972358,-2.1289368,-1.6806666,-1.0438077,1.2312121,-1.3532407,-3.7817914,-2.8224955,-2.2302315,-2.3104165,-1.8263003,-1.5820769,-1.6242658,-1.5662829,1.6920189,-1.7565249,0.69603705,0.0018493106,1.0198084,0.9047688,-0.18609925,-0.35964096,-1.444252,-1.338956,-1.3661784,-1.7667533,-1.788559,-2.105655,-3.1237056,-0.54935586,-0.5599368,-1.7382915,0.27681977,1.0478084,1.0474577,3.0
267.0,-0.3031177,-0.32455015,-0.22823215,-0.10457968,-0.2981401,-0.13503303,-0.11073251,-0.17568181,-0.74051577,-0.80226684,-0.63363844,-0.6689579,-0.5858562,-0.63189995,-0.5055171,-0.5620614,-0.5965226,-0.5092732,-0.55573946,-0.58231527,-0.5132322,-0.5412651,-0.5685579,-0.48897254,-0.10910696,-1.5171824,-2.6901963,-2.8511672,1.2580593,-3.7817914,-2.7724733,-3.8367066,-3.2586622,-1.2715919,-1.5820769,-1.6242658,-1.5662829,-1.5592685,-1.3544176,0.69603705,-0.8449411,-0.8969652,-0.02338601,-0.13995495,-0.42800534,-1.444252,-1.338956,-1.5020689,-1.7667533,-1.788559,-2.105655,-3.1237056,-0.54935586,-0.5599368,-1.7382915,-0.7480681,-0.76059073,0.008190525,3.0
268.0,-0.017222596,0.21019806,0.20584975,-0.056806844,-0.1863861,-0.05223569,-0.09106013,-0.091683336,-0.12016012,0.8559505,-0.3789036,0.001972822,-0.45096567,-0.22656134,-0.41218272,-0.46059573,-0.29470602,-0.43946713,-0.47367674,-0.3372376,-0.45668,-0.44780612,-0.37988788,-0.48001146,-0.11837223,-1.108472,1.2988043,1.1659749,1.2416952,-1.0767868,-1.5219009,-1.2910614,-1.2436398,-1.2715919,-1.3623159,-1.3943958,-1.3420954,-1.3042655,-1.3428848,0.69603705,0.42818716,0.6197629,0.14157808,0.25227144,-0.27304608,-0.9641577,-0.8510133,-0.890562,0.26121676,0.35811988,0.19454035,0.30521438,-0.3541543,0.5043765,0.32248563,0.40393767,0.94483906,0.25449082,2.0
269.0,-0.16246648,-0.19428568,-0.10235488,-0.06302726,-0.4098942,-0.070731126,-0.095748015,-0.11496002,-0.49419808,-0.3995569,-0.52546334,-0.50122523,-0.5360505,-0.5298942,-0.61257726,-0.52516484,-0.5210685,-0.5893448,-0.52589846,-0.5214463,-0.57976425,-0.51115847,-0.52047276,-0.5694316,-0.18322916,-0.6997615,1.1680187,1.0123144,1.0466727,-0.32649365,-0.6715111,-0.5496114,-0.47857785,-1.2715919,-1.1082567,-1.1405518,-1.0857183,-1.0492626,-1.3313521,0.69603705,-0.23403727,-0.35445902,-0.47481304,-0.5898617,-0.60575277,-0.7926954,-0.63414985,-0.8226168,0.15927272,0.13950336,0.0832305,0.13738343,-0.48428866,-0.41313502,0.024205053,-0.27137607,-0.37445566,-0.46038076,3.0
270.0,-0.21011567,-0.24489799,-0.22044593,-0.0754681,-0.4098942,-0.08853515,-0.09938949,-0.1380343,-0.5489353,-0.66013396,-0.51848435,-0.5737583,-0.51529807,-0.5513691,-0.57963574,-0.50517917,-0.5309967,-0.5564949,-0.50227433,-0.5230481,-0.5448349,-0.49760336,-0.5184539,-0.53968847,-0.2388208,-0.20930895,0.97078097,0.8066831,0.8812023,0.04865328,-0.04622486,0.043549072,0.049422886,-1.2715919,-0.8541976,-0.8867078,-0.8293411,-0.79425967,-1.3198195,0.69603705,-0.39211896,-0.6460477,-0.6137351,-0.647542,-0.5920799,-0.021115331,-0.3088548,-0.12617831,-0.26878485,-0.24951372,-0.20721291,-0.23534621,-0.44091055,-0.48653597,-0.21665376,-0.41438368,-0.61257225,-0.56250525,3.0
271.0,-0.2508758,-0.2984143,-0.21655281,-0.073726386,-0.43783268,-0.08974513,-0.10060332,-0.14451128,-0.6584099,-0.74304485,-0.5917643,-0.6326914,-0.57132953,-0.60237193,-0.63453835,-0.5512999,-0.5746807,-0.60576975,-0.5470359,-0.56469524,-0.5930706,-0.5375553,-0.5511225,-0.578774,-0.2666166,0.32201463,0.8326213,0.6738352,0.722299,0.6212451,0.45400414,0.48841894,0.5666478,-1.2715919,-0.60013855,-0.6328637,-0.5729641,-0.5392567,-1.3082867,0.69603705,-0.6842699,-0.74294764,-0.6670241,-0.70522237,-0.651329,-0.39833236,-0.6160779,-0.66974,-0.16463935,-0.32207248,-0.2866309,-0.12933624,-0.50597775,-0.5232364,-0.4344187,-0.6288951,-0.6833637,-0.59854925,3.0
272.0,-0.28187647,-0.31251937,-0.2827357,-0.074099615,-0.4098942,-0.0883623,-0.10018476,-0.14188,-0.71314716,-0.7904225,-0.5917643,-0.62815803,-0.5588781,-0.5835814,-0.60434186,-0.54053843,-0.5587956,-0.5811323,-0.53584546,-0.5502789,-0.57144773,-0.5194343,-0.53295285,-0.5543694,-0.20175971,0.89420927,0.7565911,0.5591832,0.61377966,0.8384357,0.879199,0.859144,0.857587,-1.2715919,-0.3460795,-0.3790196,-0.316587,-0.2842538,-1.296754,0.69603705,-0.6701449,-0.79728717,-0.71790344,-0.70522237,-0.6285409,-0.003969121,-0.110063285,-0.17713717,-0.48251352,-0.45916525,-0.5145713,-0.37092954,-0.5276668,-0.5232364,-0.3686289,-0.6288951,-0.7284128,-0.6345931,3.0
273.0,-0.29278412,-0.31915703,-0.30933863,-0.07521929,-0.43783268,-0.08853515,-0.10060332,-0.13985595,-0.74051577,-0.8141113,-0.61270136,-0.65082467,-0.583781,-0.6050563,-0.6263029,-0.5605241,-0.5766663,-0.5996103,-0.55449605,-0.5662971,-0.5880807,-0.5414078,-0.5522236,-0.57400745,0.085463785,1.3437908,0.63089114,0.40394047,0.47829196,1.0753698,1.0792904,1.0074337,1.0838728,-1.2715919,-0.09202042,-0.12517554,-0.06020991,-0.029250883,-1.2852212,0.69603705,-0.794209,-0.87674063,-0.7430188,-0.7282945,-0.651329,-0.32974753,-0.4172864,-0.49987698,-0.75625426,-0.7666587,-0.69248974,-0.6349749,-0.5276668,-0.5232364,-0.7263523,-0.7083438,-0.77989745,-0.65261513,3.0
274.0,-0.2772838,-0.32206103,-0.34437665,-0.07422402,0.51207674,-0.085250914,-0.099933624,-0.13884392,1.9598559,1.8982587,1.6101222,1.5886334,2.182512,2.1732578,2.1023574,1.7608887,1.7504989,1.7101479,2.069024,2.0590773,2.0282912,2.450421,2.4373155,2.4064097,0.65991074,1.4255328,0.46459097,0.21279286,0.28574553,1.0556256,1.0292673,1.0568638,1.0623217,-1.2715919,0.16203864,0.12866853,0.19616717,0.22575204,-1.2736886,0.69603705,-0.817986,-0.8790742,-0.7672073,1.8211769,1.5135431,1.7620924,2.0404992,1.7593011,-0.87978125,-0.8878027,-0.8894579,-0.7909889,0.73029894,0.9814823,-0.78648686,-0.7242335,-0.77989745,-0.6646298,3.0
275.0,-0.285321,-0.32164618,-0.35475826,-0.07347757,1.2384781,-0.08559662,-0.099933624,-0.1414752,2.1605592,2.0996134,2.5243762,2.5043633,2.1659102,2.151783,2.0831416,2.0422254,2.0304735,1.9873189,2.134923,2.1231499,2.09316,2.4462833,2.432911,2.4020245,0.8915426,1.2620486,0.4105137,0.14792074,0.23530772,0.976647,1.0042562,0.98271894,0.9761176,-1.2715919,0.41609773,0.38251263,0.45254427,0.48075497,-1.2621558,0.69603705,-0.79562145,-0.85196006,-0.75868106,2.0172899,2.4022799,2.4650877,2.492298,2.3708081,-0.9169427,-0.9389397,-0.9213499,-0.8575989,1.9448864,1.7154917,-0.91072154,-0.7083438,-0.76059073,-0.65862244,3.0
276.0,-0.25432035,-0.3104451,-0.2963616,-0.07347757,-0.4098942,-0.08784373,-0.09989177,-0.1416776,-0.6584099,-0.76673365,-0.5847852,-0.61909145,-0.55680287,-0.5862658,-0.607087,-0.534389,-0.55680996,-0.5811323,-0.52589846,-0.5454735,-0.56479454,-0.5130134,-0.5301999,-0.55150944,0.98419535,0.73072505,0.41008997,0.14256549,0.2294942,0.7397129,0.82917595,0.68613875,0.739056,-1.2715919,0.67015684,0.63635665,0.7089214,0.7357579,-1.2506231,0.69603705,-0.7772591,-0.79362005,-0.7286539,-0.6936863,-0.6239832,0.30466306,0.10680037,0.14560267,-0.9528365,-0.9987394,-0.96076316,-0.8324414,-0.50597775,-0.48653597,-0.8904716,-0.69245404,-0.71554166,-0.6406005,3.0
277.0,-0.25144988,-0.28389436,-0.24250688,-0.07223349,-0.43783268,-0.08317666,-0.09964063,-0.13864152,-0.66753274,-0.7312004,-0.5917643,-0.6326914,-0.57755524,-0.60237193,-0.63728344,-0.55437464,-0.5746807,-0.60576975,-0.5495226,-0.56469524,-0.5930706,-0.53983825,-0.54836947,-0.58010864,1.0397869,0.15853046,0.44085804,0.18139142,0.26609793,0.4040552,0.35395798,0.41427413,0.41579038,-1.2715919,0.9242159,0.89020073,0.9652985,0.9907608,-1.2390903,0.69603705,-0.6683793,-0.73061293,-0.6771258,-0.70522237,-0.6558866,-0.55264825,-0.5618621,-0.7206989,-0.76102453,-0.71871156,-0.69403344,-0.68886614,-0.5276668,-0.5232364,-0.9108636,-0.6209502,-0.67692816,-0.6105639,3.0
278.0,-0.19346717,-0.23203748,-0.211362,-0.07186026,-0.4098942,-0.08369522,-0.09897093,-0.1345934,-0.649287,-0.56537867,-0.58129567,-0.5510917,-0.5692543,-0.5513691,-0.62904805,-0.5482252,-0.53695357,-0.60166353,-0.5445491,-0.5342608,-0.58974403,-0.5325613,-0.5171692,-0.57438874,1.0861133,-0.41366416,0.46637094,0.21565314,0.29290476,-0.12904806,-0.071235925,-0.03059669,-0.10143458,-1.2715919,1.1782749,1.1440448,1.2216755,1.2457637,-1.2275577,0.69603705,-0.57174116,-0.4170217,-0.5697138,-0.6706142,-0.63765615,-0.72411054,-0.68836564,-0.87357575,-0.61684865,-0.6790913,-0.7006023,-0.6411942,-0.5276668,-0.44983548,-0.60051167,-0.5494464,-0.43881154,-0.53847593,3.0
279.0,0.006889035,-0.16649036,-0.088728994,-0.06986973,-0.4098942,-0.0826581,-0.09825938,-0.13014047,-0.4303379,-0.26926842,-0.49056822,-0.42415887,-0.51529807,-0.4788913,-0.60434186,-0.50979125,-0.47937015,-0.58318543,-0.51346475,-0.48780814,-0.5747743,-0.5084474,-0.5017526,-0.56275845,1.0861133,-0.90411675,0.48569632,0.2235035,0.30609292,-0.54368347,-0.54645383,-0.62375623,-0.60788417,-1.2715919,1.432334,1.3978889,1.4780526,1.5007666,-1.2160249,0.69603705,0.29800227,0.06736667,-0.288348,-0.5552535,-0.5966375,-0.7069644,-0.6160779,-0.8396031,-0.71719134,-0.56530064,-0.54679173,-0.52041316,-0.44091055,-0.3397341,-0.64987856,0.16559164,-0.0011917934,-0.3222123,2.0
280.0,0.20896749,3.434037,0.14615537,-0.05780211,-0.32607865,-0.061569836,-0.09545502,-0.10483973,-0.065422885,0.13344152,-0.35098743,-0.25642616,-0.42606282,-0.37420124,-0.50277203,-0.4436848,-0.39597344,-0.50516695,-0.45378274,-0.40931925,-0.506579,-0.4459512,-0.3875962,-0.48935387,-2.1289368,-1.3536983,1.3777163,0.7847142,0.2552783,-1.1360203,-0.82157946,-1.068626,-1.2651907,-1.2715919,1.6355813,1.6009642,1.7173378,1.7472694,-1.2048767,0.69603705,2.033369,1.1468228,1.0396131,-0.312996,-0.46446633,-1.0498887,-0.79679745,-1.060425,-0.6098434,-0.7260648,-0.43140912,-0.41384354,-0.3541543,-0.11953133,-0.549335,2.3583748,1.3052318,1.0534649,1.0
281.0,0.17739272,-0.32455015,0.599054,-0.10457968,-0.43783268,-0.13503303,-0.11073251,-0.17568181,-0.74051577,-0.80226684,-0.63363844,-0.6689579,-0.5858562,-0.63189995,-0.64277375,-0.5620614,-0.5965226,-0.6119291,-0.55573946,-0.58231527,-0.5980605,-0.5412651,-0.5685579,-0.5837312,-0.10910696,-1.4354403,1.2877854,-2.8511672,1.2984848,-2.6760967,-2.9475527,-3.8367066,-3.2586622,-0.71688354,-1.5820769,-1.6242658,-1.5662829,-1.577402,-0.80084705,0.69603705,0.21749009,-0.8969652,1.9403355,-0.78597486,-0.651329,-1.444252,-1.338956,-1.5020689,-1.7667533,-1.788559,-2.105655,-3.1237056,-0.54935586,-0.5599368,-1.7382915,0.2212057,-0.76059073,2.0146368,3.0
282.0,0.85768527,0.8615205,0.95981556,0.80310416,0.06506051,0.16798103,3.493666,0.013365352,-0.41209215,-0.80226684,-0.3649455,-0.6689579,-0.37418184,-0.63189995,0.057234727,-0.40217605,-0.5965226,-0.086330794,-0.42642853,-0.58231527,-0.16892897,-0.42483377,-0.5685579,-0.091825046,-0.1276375,-1.067601,1.5447794,1.3913841,1.695797,-1.0767868,-1.1717402,-1.562926,-1.1789867,-0.71688354,-1.5215262,-1.5524843,-1.5222715,-1.4167501,-0.7893143,0.69603705,2.927478,2.6733298,2.7959244,0.48299277,0.10067922,-0.6383795,-1.338956,-0.44891813,1.5539963,1.4397862,1.483061,1.306696,-0.44091055,-0.5599368,1.2548815,2.9304054,2.8562078,3.2581532,1.0
283.0,-0.15844788,-0.13952479,0.26165098,-0.043868367,-0.38195568,-0.074706785,-0.07996826,-0.1141504,-0.35735494,-0.3521793,-0.42426735,-0.45135874,-0.43436378,-0.4332572,-0.417673,-0.44214743,-0.44561434,-0.43536088,-0.45378274,-0.45897552,-0.45335338,-0.42711675,-0.44797793,-0.44168854,-0.19249444,-0.6180194,1.449339,1.3001616,1.2867501,-0.3462379,-0.34636247,-0.32717595,-0.3708226,-0.71688354,-1.2674671,-1.3024479,-1.3099058,-1.3460577,-0.77778167,0.69603705,0.7596525,2.1377132,2.5496833,-0.4975731,-0.44167823,-0.4154786,-0.4715022,-0.6017947,1.598163,1.7491934,1.6087565,1.4816482,-0.39753243,-0.37643456,1.632203,0.48338637,1.7943363,2.5252593,2.0
